Title,Project,Date,Artist,Image,Content
Under the Sea - 인디 루키 발굴 프로젝트,언드,2024-11-09,"시나몬잼, Heaven is there, 권결밴드",media/myarticleimage/image_1104/UndertheSeaindilukibalgulpeulojegteu_2024-11-09.jpg,"안녕하세요~ 새로운 취향을 찾는 여러분들을 위한
감성 사운드 라운지펍 언드(und) 입니다.
여러분은 '“언더더씨(under the sea)” 하면 뭐가 떠오르세요?
애니메이션 주제가🐠? 인어공주🧜‍♀️? ㅎㅎㅎ
어쩌면 미래의 최애 밴드가 될지도 모르는!!
수면 아래 반짝이고 있지만 미처 발견하지 못한
보석같은 루키 밴드들을 발굴하기 위해 이번 공연을 마련했어요~
지금의 장기하, 실리카겔도 작은 공연장에서 아무도 모르는 신인으로 시작했듯이
어쩌면 이번주 언드에서 만난 인디 루키들이
방송에 나오는 멋진 뮤지션이 될지도 모르잖아요?
그럼 자신들만의 사운드를 연주하며
반짝이고 있는 숨은 보석을 찾아 함께 떠나볼까요? 💎✨
언드,더~~SEE!!
💎 Date : ‘24. 11. 09. 토요일(SAT) 7PM
입장은 저녁 6시30분 부터 가능합니다~ door open at 6:30pm
💎 Place : 언드(und) 네이버/구글에서 ‘언드’로 검색해보세요.
거제시 옥포동 546-29(거제대로 3734) 지하 1층
B1F, 3734, Geoje-daero, Geoje-si * search ‘언드‘ in google
💎 라인업 소개 Line-up
**Heaven is there(헤븐이즈데어)** @HEAVENISTHERE
음악과 분위기로 천국을 경험하게 해줄 록밴드.
**권결밴드(Gwongyeol Band)** @BAND_GYEOL
사소한 마음을 노래로 전하는 서정적 록밴드.
**시나몬잼(Cinnamon Jam)** @BAND_CINNAMON_JAM
""하고 싶은 대로, 할 수 있는 만큼"", 모두에게 전하고 싶은 이야기를 때론 빈티지하게 때론 모던하게 노래하는 대구 5인조 인디 록밴드."
💙 Bruno Berle Live in Seoul 💙,무신사개러지,2024-11-09,Bruno Berle,media/myarticleimage/image_1104/BrunoBerleLiveinSeoul_2024-11-09.jpg,"Bruno Berle. 데뷔 앨범이 나온 2022년부터 현재까지 김밥레코즈에서 끊임없이 추천해드리고 있는 브라질 싱어송라이터의 이름입니다. 브라질 동북에 위치한 Maceio에서 자라 현재 São Paulo를 기반으로 활동하고 있는 이 싱어송라이터는 데뷔와 동시에 ‘브라질 클래식’들을 연상시키는 음악을 만든다는 호평을 얻으며 유럽, 북미, 아시아 지역까지 활동 범위를 넓혀가고 있습니다. 데뷔 앨범을 소개할 때 평소에 잘 쓰지 않는 ‘음악적 천국’이라는 표현을 과감히 사용했던 기억이 나는데, 공연장에서도 그가 자라난 곳에는 있지만 우리에겐 흔치 않은 에메랄드 빛 바다와 같은 음악을 들려줄 것이라 기대하고 있습니다.
Bruno Berle의 앨범 작업을 그간 함께 진행해온 프로듀서이자 연주자 Batata Boy과 함께 무대에 오를 예정이고, 공연은 11월 9일 (토요일) 단 하루 서울에서 진행됩니다.
수량이 한정되어 있는 할인 티켓 예매는 10월 7일에 시작될 예정.
💙 Bruno Berle Live in Seoul 💙
🗓 11월 9일 토요일 저녁 7시
📍 무신사 개러지 musinsa garage (홍대)
🏝 (*스탠딩 공연입니다.)
🦢 얼리버드 티켓 (한정수량 할인 티켓) 예매 방법
🔗 예매처 : gimbabrecords2.com | tickets.interpark.com
🕑 예매 시작 : 10월 7일 월요일 오후 6시
🕛 예매 마감 : 10월 14일 일요일 밤까지
(준비된 수량이 모두 소진될 경우 10월 14일 이전에 판매가 종료될 수 있습니다.)
🎫 티켓 가격 (조기 예매 할인가) : 77,000원 (일반 예매 티켓 가격은 88,000원)"
neverandno PRESENTS Nitro Overdrive Party 2,Club FF,2024-11-09,"스모킹구스, 위닝샷, 로우 브라더스, FOUR GET ME A NOTS, neverandno, GIZMO",media/myarticleimage/image_1104/neverandnoPRESENTSNitroOverdriveParty2_2024-11-09.jpg,"neverandno PRESENTS
Nitro Overdrive Party 2
(WORLD WIDE records Tour 2024)
Flyer by @MY.OWN.SUMMER.0120
GIZMO @GIZMO_OSAKA
FOUR GET ME A NOTS @FGMANJAPAN
neverandno @NEVERANDNO
WinningShot @WINNINGSHOT_KR
Smoking Goose @BAND.SMOKINGGOOSE
ROW BROTHERS @ROW_BROTHERS_OFFICIAL
2024.11.09(SAT)
Club FF @HONGDAEFF
OPEN 17:00
START 17:30
Under 18 Free
(미성년자 예매 선착순 50명 한정 무료,
공연 당일 신분증 미지참시 입장 불가)
ADV 40,000KRW
DOOR 55,000KRW
카카오 3333-03-1979399 강민영
ADV Link in bio
For inquiries from international audiences, Please DM to @NEVERANDNO
海外のお客様からのお問い合わせは、DMでお願いします@NEVERANDNO"
Matt Maltese LIVE IN SEOUL,무신사개러지,2024-11-08,Matt Maltese,media/myarticleimage/image_1104/MattMalteseLIVEINSEOUL_2024-11-08.jpg,"맷 말티스 내한공연
<Matt Maltese LIVE IN SEOUL>
As The World Caves In🎞
진솔한 가사로 위로를 전하는
싱어송라이터 맷 말티스(@MATTHEWMALTESE)
11월 8일(금), 첫 단독 내한공연 확정!
▶공연일시 : 2024년 11월 8일(금) 오후 8시
▶공연장소 : 무신사 개러지
▶티켓가격 : 스탠딩석 99,000원
▶티켓오픈 : 2024년 5월 27일 (월) 낮 12시
▶예매처 : 인터파크 티켓(ticket.interpark.com),
멜론티켓(ticket.melon.com)
<Matt Maltese LIVE IN SEOUL>
▶Date : Nov 8 (FRI), 2024 at 8pm
▶Venue : MUSINSA GARAGE
▶Ticket Price : Standing 99,000
▶On-sale : May 27 (Mon), 2024 at 12pm
▶Ticket : INTERPARK TICKET(ticket.interpark.com),
MELON TICKET(ticket.melon.com)"
[2024 아시안 팝 스테이지 VOL.1],무신사개러지,2024-11-06,"놀이도감, folk9",media/myarticleimage/image_1104/2024asianpabseuteijiVOL1_2024-11-06.jpg,"[2024 아시안 팝 스테이지 VOL.1]
2024.11.6(수) 오후 8시 / 무신사 개러지
FOLK9(TH), 놀이도감
예매 | 44,000won
예매 오픈 | 2024.10.15(화) 오후 2시
예매처 | 인터파크 티켓 https://tickets.interpark.com
올해에도 멋진 라인업과 함께 시작하는 아시안 팝 스테이지 VOL.1 👍
서프 록, 슈게이징, 드림 팝의 장점만을 모아낸 것 같은 매력적인 방콕 출신의 밴드 FOLK9.
Numcha, Yonlapa 등 트렌드한 태국 음악을 좋아하는 음악 팬들에게 아시안 팝 스테이지가 자신 있게 소개합니다!

그리고, 실리카겔의 기타리스트이자 프로듀서, 천재 뮤지션.
지속하고 확장하는 음악가의 방, 이곳에서는 놀이도감의 김춘추입니다.

너무 기대되는 공연! 빨리 만나고 싶네요😁
#아시안팝스테이지 #서울인디뮤직페스타 #FOLK9 #놀이도감 #무신사개러지 #ASIANPOPSTAGE #SEOULINDIEMUSICFESTA"
2024년 11월 클럽빵 공연,Club 빵,2024-11-03,"지나가던조씨, 펠트, 달위의콜린스, 몽몽밴드",media/myarticleimage/image_1104/2024nyeon11wolkeulleobppanggongyeon_2024-11-03.jpg,시월말 그리고 십일월 가을 단풍이 높이 따라 지역 따라 물들고 떨어지며 자기 갈길 가는 시절~ 클럽빵 공연~ 한주 즐겁게~ #청하나 #공뎍 #은해 #느린 #ONLYSPARKLING #리치리치 #서스테인 #다이퍼스 #조이풀언데웨어 #조이풀스 #DIA #릴리잇머신 #남경운밴드 #난파란 #윾 #달과밤그리고별들 #채무자들 #이디어츠 #빅베트 #지나가던조씨 #필트 #몽몽 #달위의콜린스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
2024년 11월 2일 Alleyway Taphouse 라이브,미정,2024-11-02,"시나몬잼, 서로별",media/myarticleimage/image_1104/2024nyeon11wol2ilAlleywayTaphouselaibeu_2024-11-02.jpg,"< 2024년 11월 02일 클럽공연 안내 >
Saturday, November 2nd, 2024
Seorobyeol / 서로별
Cinnamon Jam / 시나몬잼
Doors open at 6pm. FREE entrance/무료입장!
Performances to begin from 8pm.
@ Alleyway Taphouse, Suwon ~ 엘리웨이탑하우스
수원시 팔달구 정조로 751-11 중동빌딩 4층
(Kor) 010-3742-1802
(Eng) 010-7600-2574"
DRAGULA,Club FF,2024-11-02,"티치, 라펠코프, 크랙베리, 모노폴리, 데킬라올드패션드",media/myarticleimage/image_1104/DRAGULA_2024-11-02.jpg,".
DRAGULA@FF
2024/11/02 (SAT) 7:50PM
Live Bands
7:50pm #데킬라올드패션드 @TEQUILA_OLD_FASHIONED
8:30pm #라펠코프 (From부산) @RAPPELKOPF_INSTA
9:10pm #티치 @BANDTIECH_OFFICIAL
9:50pm #모노폴리 @MONO4OLY
10:30pm #크랙베리 @BANDCRACKBERRY
<Alternative/HardRock/CoreMetal>
Cover : 30,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
2024년 11월 클럽빵 공연,Club 빵,2024-11-02,"이디어츠, 윾, 빅베트, 채무자들, 달과 밤 그리고 별들",media/myarticleimage/image_1104/2024nyeon11wolkeulleobppanggongyeon_2024-11-02.jpg,시월말 그리고 십일월 가을 단풍이 높이 따라 지역 따라 물들고 떨어지며 자기 갈길 가는 시절~ 클럽빵 공연~ 한주 즐겁게~ #청하나 #공뎍 #은해 #느린 #ONLYSPARKLING #리치리치 #서스테인 #다이퍼스 #조이풀언데웨어 #조이풀스 #DIA #릴리잇머신 #남경운밴드 #난파란 #윾 #달과밤그리고별들 #채무자들 #이디어츠 #빅베트 #지나가던조씨 #필트 #몽몽 #달위의콜린스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
"HARUNA LUNA Asia Tour 2024 ""Corridor in the Mirror""",무신사개러지,2024-11-02,미정,media/myarticleimage/image_1104/HARUNALUNAAsiaTour2024CorridorintheMirror_2024-11-02.jpg,"HARUNA LUNA
Asia Tour 2024
""Corridor in the Mirror""
Support by OSHI TO DATE
하루나 루나
아시아 투어 2024
🔥2024.11.2 Sat 19:00
장소: 무신사개러지
📢티켓오픈: 2024.09.06 18시
🎫티켓: 인터파크티켓
문의: ruienminfo@NAVER.COM
#HARUNALUNA #하루나루나"
Any Good Music Here? FES!,무대륙,2024-11-02,"나로틱, 블루터틀랜드, 아톰뮤직하트, 원니, 왑띠, 베이루트택시, 팻햄스터&캉뉴, 맨앤뎀, SPENSR, KINEMAS beatnik, DRAWSTRING, Mömoku, luvliminall, GaGi",media/myarticleimage/image_1104/AnyGoodMusicHereFES_2024-11-02.jpg,"어디 좋은 음악 없을까? 새로운 음악과의 만남, 또 다른 취향의 발견 AGMH FES!
AGMH FES는 코로나 시기에 축소되었던 한일 인디신의 네트워킹과 다양한 장르의 인디 뮤지션 큐레이션을 진행하며 아티스트, 음악 관계자, 관객들 모두가 함께 즐길 수 있는 공간을 만드는 것을 목표로 하는 미니 페스티벌입니다.


▶ 일시
2024.11.02 (토) - 2024.11.03 (일) (도어 오픈: 14:00 / 공연 시작: 14:30 예정)

▶ 장소
무대륙 (서울특별시 마포구 토정로5길 12)"
2024년 11월 클럽빵 공연,Club 빵,2024-11-01,"남경운밴드, 난파란, 릴리잇머신, 조이풀스, Dia",media/myarticleimage/image_1104/2024nyeon11wolkeulleobppanggongyeon_2024-11-01.jpg,시월말 그리고 십일월 가을 단풍이 높이 따라 지역 따라 물들고 떨어지며 자기 갈길 가는 시절~ 클럽빵 공연~ 한주 즐겁게~ #청하나 #공뎍 #은해 #느린 #ONLYSPARKLING #리치리치 #서스테인 #다이퍼스 #조이풀언데웨어 #조이풀스 #DIA #릴리잇머신 #남경운밴드 #난파란 #윾 #달과밤그리고별들 #채무자들 #이디어츠 #빅베트 #지나가던조씨 #필트 #몽몽 #달위의콜린스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
2024년 10월 클럽빵 공연,Club 빵,2024-10-31,"서스테인, 다이퍼스, 조이풀언더웨어, 리치리치",media/myarticleimage/image_1104/2024nyeon10wolkeulleobppanggongyeon_2024-10-31.jpg,시월말 그리고 십일월 가을 단풍이 높이 따라 지역 따라 물들고 떨어지며 자기 갈길 가는 시절~ 클럽빵 공연~ 한주 즐겁게~ #청하나 #공뎍 #은해 #느린 #ONLYSPARKLING #리치리치 #서스테인 #다이퍼스 #조이풀언데웨어 #조이풀스 #DIA #릴리잇머신 #남경운밴드 #난파란 #윾 #달과밤그리고별들 #채무자들 #이디어츠 #빅베트 #지나가던조씨 #필트 #몽몽 #달위의콜린스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
2024년 10월 클럽빵 공연,Club 빵,2024-10-30,"느린, 청하나, 은해, 공뎍",media/myarticleimage/image_1104/2024nyeon10wolkeulleobppanggongyeon_2024-10-30.jpg,시월말 그리고 십일월 가을 단풍이 높이 따라 지역 따라 물들고 떨어지며 자기 갈길 가는 시절~ 클럽빵 공연~ 한주 즐겁게~ #청하나 #공뎍 #은해 #느린 #ONLYSPARKLING #리치리치 #서스테인 #다이퍼스 #조이풀언데웨어 #조이풀스 #DIA #릴리잇머신 #남경운밴드 #난파란 #윾 #달과밤그리고별들 #채무자들 #이디어츠 #빅베트 #지나가던조씨 #필트 #몽몽 #달위의콜린스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
우리가요3,Club 빵,2024-10-27,"콘트라젤리, 야마가타 트윅스터, 준한, 희우",media/myarticleimage/image_1104/uligayo3_2024-10-27.jpg,우리가요3~ #준한 #희우 #콘트라젤리 #야마가타트읙스터 #클럽빵 #CLUBBBANG #INDIE #KINDIE
GHOST TOWN,Club FF,2024-10-27,"스모킹구스, ABTB, 해리빅버튼, 아시안체어샷, 톡식",media/myarticleimage/image_1104/GHOSTTOWN_2024-10-27.jpg,".
2024/10/27 (SUN) 5:30pm
Live Bands:
5:30pm #스모킹구스 @BAND.SMOKINGGOOSE
6:10pm #ABTB @BANDABTB
7:00pm #아시안체어샷 @ASIANCHAIRSHOT
7:50pm #톡식 (TOXIC) @BANDTOXIC_OFFICIAL
8:40pm #해리빅버튼 @HARRYBIGBUTTON
<Alternative/IndieRock/HardRock/PunkRock>
Cover : 35,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 1시간 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
CLUB VICTIM x VERMIN MAJESTY 할로윈 파티,Club Victim,2024-10-27,"메리헤이데이, 펑크온파이어, 지옥, Excused Duty, 로스 오브 인펙션, 론울프엘리지클럽, 싱크투라이즈, Doguul, Nahua, MARINEBLACKNOODLE",media/myarticleimage/image_1104/CLUBVICTIMxVERMINMAJESTYhallowinpati_2024-10-27.jpg,".
CLUB VICTIM x VERMIN MAJESTY
사상 첫 콜라보 EAR TORTURE 할로윈 파티!
평생의 동반자 CLUB VICTIM과 함께 최고의
할로윈 파티를 준비했습니다! 🎃🎃🎃🎃
메탈,하드코어,펑크 총 집합! 미친 라인업으로
무제한 칵테일 즐기시며 최고의 밤 함께 하시죠!
-라인업-
#DOGUUL
@DOGUUL666
#LOSSOFINFECTION
@LOSS_OF_INFECTION
#NAHUA
@NAHUAMX
#MARINEBLACKNOODLE
@BLACK_666_MARINES
#SINKTORISE
@SINKTORISE
#EXCUSEDDUTY
@EXCUSED_DUTY
#ALONEWOLFELEGYCLUB
@ALONEWOLFELEGYCLUB
#GIOK
@GIOK666
#PUNKONFIRE
@PUNK_ON_FIRE
#MERRYHEYDAY
@MERRY_HEY_DAY
TICKET INFO ➡️ DM 010 7404 0138
#홍대공연 #할로윈파티 #메탈공연 #펑크공연
#하드코어공연 #할로윈공연 #무료칵테일 #다죽자"
GARNiDELiA 10th anniversary stellacage tour 2024 - Link The World - in Seoul,무신사개러지,2024-10-27,가르니델리아,media/myarticleimage/image_1104/GARNiDELiA10thanniversarystellacagetour2024LinkTheWorldinSeoul_2024-10-27.jpg,"GARNiDELiA(가르니델리아)의 데뷔 10주년 기념 월드 투어 프로젝트 서울 공연 개최 확정!
독보적인 음악 세계를 보여주는 일본 팝 락 듀오, '극락정토(極樂淨土)'의 주인공 GARNiDELiA
🎫 https://linktr.ee/aodkorea
GARNiDELiA 10th anniversary stellacage tour 2024 - Link The World - in Seoul
▶일시 | 2024.10.27(일) 오후 4시
▶장소 | 무신사 개러지
▶티켓가 | VIP스탠딩 132,000원, 일반스탠딩 88,000원
▶예매처 | 인터파크 티켓
▶티켓오픈 | 2024.9.10(화) 오전 11시
VIP스탠딩은 전방석, 하이터치, 로비 선입장(MD부스)이 포함됩니다.
▶Date | Oct 27, 2024 (Sun) 4PM
▶Location | Musinsa Garage
▶Ticket Price | VIP Standing ₩132,000 / ⁠Standing ₩88,000
▶Ticket Open | Sep 10, 2024 (Tue) 11AM
▶Ticketing | Interpark Ticket⁠
VIP standing includes front-row access, a hi-touch event, and early entry to the lobby (MD booth)."
T(elomere) - T0 - T(elomere) 미역수염 Seaweed mustache 2집 발매 기념파티,오방가르드,2024-10-26,"트레이터, 판다겟더미, baan, 미역수염 / Seaweedmustache, delaycat",media/myarticleimage/image_1104/TelomereT0TelomeremiyeogsuyeomSeaweedmustache2jibbalmaeginyeompati_2024-10-26.jpg,"T(elomere) - To - T(elomere)
끝으로 내몰리는 방향성은
우리를 그 곳에서 투쟁을 하며 살아남게 한다.
그 싸움은 우리 마음 속 내전일 수도
또는 뻔하게 살고 싶지 않다는
세상을 향한 투정일 수도 있다.
우리는 서로의 소실을 막는다.
*미역수염 2집 발매 기념 파티*
Traitor, Baan
그리고 Panda get dummy와 Delaycat의
라이브 무대가 깜짝 이벤트와 함께 펼쳐 집니다🤭
10월 26일 토요일 오후 7시 30분
@OVANTGARDE (부산시 남구 용소로 7번길 15-1, B1)
1부
7:00 입장
7:30~8:00 판다겟더미 x 딜래이캣
@PANDAGETDUMMY x @END_______.___
8:10~8:40 반 @BAANJAE
8:50~9:20 트레이터 @TRAITOR_BSDM
2부
9:30~10:30 미역수염 멤버들과 함께 하는 수다의 장
질의응답시간과 함께 2집 음원과 뮤직비디오가
최초 공개 되며 한정 수량의 굿즈가 판매될 예정입니다.
*본 공연은 2024 부산음악창작소 지원사업을 통해 제작되었습니다.
1부 스탠딩, 2부 좌석제 / 한정 인원 수용예정"
2024년 10월 클럽빵 공연,Club 빵,2024-10-26,"메리헤이데이, 코튼스틱, 반말, 아톰뮤직하트",media/myarticleimage/image_1104/2024nyeon10wolkeulleobppanggongyeon_2024-10-26.jpg,시월로 중순을 넘어가고~ 바람도 꽤 시원차갑고~ #주은 #김다혜 #안주원 #길려빈 #어영부영호영 #이만총총 #맨앤뎀 #청요일 #제인과산호초 #김선겸 #세로 #디지먼지 #아스프드 #반말 #코튼스틱 #메리헤이데이 #아톰뮤직하트 #준한 #희우 #콘트라젤리 #야마가타트윅스터 #클럽빵 #CLUBBBANG #INDIE #KINDIE
블랙테일 데뷔공연,Club Victim,2024-10-26,"두억시니, 리니어, FOG, 블랙테일",media/myarticleimage/image_1104/beullaegteildebwigongyeon_2024-10-26.jpg,"DOOR OPEN 18:30
START 19:00
20,000KRW (₩)
with.
@BAND_BLACKTAIL
@RENIER.OFFICIAL
@PHOQUE_TWISTED
@DUOXINI_OFFICIAL"
「MONSTER ACTION 2024」,Bender,2024-10-26,"소닉스톤즈, 피싱걸스, 뉴클리어 이디엇츠, 더사운드, 라이엇키즈",media/myarticleimage/image_1104/MONSTERACTION2024_2024-10-26.jpg,"BENDER PRESENTS
⠀
2024.10.26(SAT)5:30PM
「MONSTER ACTION 2024」
⠀
어김없이 돌아오는
10월의 마지막! 할로윈 공연‼️
“몬스터 액션 2024” 라인업을 지금 공개 합니다!!
⠀
[LINE UP]
⠀
•RIOT KIDZ
•NUCLEAR IDIOTS
•SONIC STONES
•FISHINGIRLS
•THE SOUND
⠀
티켓 오픈 9월20일(금)정오
INTERPARK TICKET에서 많은 성원 부탁드립니다!
⠀
일시:2023.10.26(SAT)오후5:30
(•티켓 교환 및 현매 16:30 •입장17:00)
장소:홍대 bender @BENDER_HONGDAE
예매:INTERPARK TICKET (9.20(Fri)정오 OPEN)
Adv: 40,000원, At door: 45,000원
⠀
해외에서도 예매 가능한
Global 페이지도 9/20 정오 오픈 !
🎫http://ticket.interpark.com/Global
⠀
절대 놓치지 마세요!!
⠀
•BENDER는 공연이 끝나면 PUB으로 운영됩니다.
많은 이용 부탁드립니다!
@FISHINGIRLS_ @THESOUNDKOR @NUCLEAR_IDIOTS_OFFICIAL
@SONICSTONES @RIOTKIDZ_OFFICIAL
⠀
#RIOTKIDZ #SONICSTONES #NUCLEARIDIOTS #FISHINGIRLS #THESOUND #소닉스톤즈 #뉴클리어이디엇츠 #피싱걸스 #라이엇키즈 #더사운드 #할로윈
#BENDER #홍대벤더 #벤더"
HIGHWAY TO HELL,Club FF,2024-10-26,"극동아시아타이거즈, 뷰렛, 트랜스픽션, 내귀에도청장치, 스킵잭, 오이스터즈",media/myarticleimage/image_1104/HIGHWAYTOHELL_2024-10-26.jpg,".
HIGHWAY TO HELL@FF
2024/10/26 (SAT) 5:30PM
Live Bands
5:30pm #오이스터즈 @OYSTERS.999
6:10pm #스킵잭 @SKIPJACK_OFFICIAL
7:00pm #뷰렛 @BIURET_OFFICIAL
7:50pm #트랜스픽션 @TRANSFIXION_OFFICIAL
8:40pm #극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
9:30pm #내귀에도청장치 @WIRETAP_OFFICIAL_INSTA
<Alternative/HardRock/IndieRock/Halloween>
Cover : 40,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 1시간 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
막주금라이브 Vol.34 [마리슈],Cafe PPnF,2024-10-25,마리슈,media/myarticleimage/image_1104/magjugeumlaibeuVol34malisyu_2024-10-25.jpg,"#막주금라이브 Vol.34 [ #마리슈 ]
’내 마음 같은 음악‘, 마이 리틀 슈가(My Little Sugar)
로맨틱하고 달달한 3인조 팝밴드 ’마리슈‘ @MARYCHOU_OFFICIAL
노랑, 주황, 붉게 물들어가는 자연의 화려한 변신과 선선한 바람의 기분 좋은 차가움이 어우러져, 설렘으로 가득 찬 가을의 한가운데, 10월의 마지막 주 금요일
10월 막주금라이브는 1년 만에 돌아온 로맨틱하고 달달한 마이 리틀 슈가(My Little Sugar) ’마리슈‘ 와 함께 합니다.😎
⠀
📣 공연시간: 10/25(금) 저녁 8시
☕ 공연장소: cafe PPnF
(서울 종로구 성균관로 87, 효천아트센터 內 LF)
🏁 티켓오픈: 10/4(금) 오후 8시 (네이버 예매)
🎫 티켓: 33,000원 (1 Free Drink 포함)
⠀
📌 <예매관련 공지>
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다.
관객 입장은 공연 시작 1시간 전(오후 7시)부터 가능합니다.
공연이 시작된 이후에는 지정된 시간 외 입장이 제한됩니다.
사전에 협의되지 않은, 전문장비를 동원한 사진 촬영, 영상 녹화 및 음원 녹취는 절대 불가합니다.
취소 및 환불은 예매처 규정을 참고하여 주십시오.
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다.
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
막주금라이브는 (주)위드에이치씨(withHC),
(주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -"
2024년 10월 클럽빵 공연,Club 빵,2024-10-25,"청요일, 이만총총, 제인과 산호초, 맨앤뎀",media/myarticleimage/image_1104/2024nyeon10wolkeulleobppanggongyeon_2024-10-25.jpg,시월로 중순을 넘어가고~ 바람도 꽤 시원차갑고~ #주은 #김다혜 #안주원 #길려빈 #어영부영호영 #이만총총 #맨앤뎀 #청요일 #제인과산호초 #김선겸 #세로 #디지먼지 #아스프드 #반말 #코튼스틱 #메리헤이데이 #아톰뮤직하트 #준한 #희우 #콘트라젤리 #야마가타트윅스터 #클럽빵 #CLUBBBANG #INDIE #KINDIE
Rockers On Friday vol. 18,Club Victim,2024-10-25,"삵, 급한노새, 키위, 로잘린송",media/myarticleimage/image_1104/RockersOnFridayvol18_2024-10-25.jpg,"Rockers On Friday vol. 18
Rosalyn Song
@ROSALYNSONG
KIWI
@BAND_KIWI
sark
@BANDSARK
급한노새
@ROSAI.IN.HURRY
10.25. Fri(금)
Club VICTIM
OPEN 19:00
START 19:30
₩25,000
외부음식반입가능
외부주류반입금지
문의
club_victim@GMAIL.COM"
