Title,Project,Date,Artist,Image,Content
IMAGINATION,Club FF,2024-10-11,"행로난, 놀플라워, 급한노새, 반디, NAT VAZER",media/myarticleimage/image_1008/IMAGINATION_2024-10-11.jpg,".
IMAGINATION@FF
2024/10/11 (FRI) 7pm
Live Bands:
7:00pm #급한노새 @ROSAI.IN.HURRY
7:45pm #NATVAZER (From Australia) @NAT_VAZER
8:30pm #행로난 @HANGRONAN_OFFICIAL
9:15pm #반디 @BAND_BANDI_OFFICIAL
10:05pm #놀플라워 @NOLLFLOWER_OFFICIAL
<Alternative/IndieRock/ModernRock>
Cover : 35,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
Cheerful Thuraday,Club FF,2024-10-10,"선앤메어, 나타샤, 온리원콜리지, UNI",media/myarticleimage/image_1008/CheerfulThuraday_2024-10-10.jpg,".
Cheerful Thuraday @FF
2024/10/10 (THU) 8:00pm
Live Bands:
8:00pm #나타샤
8:40pm #선앤메어
9:20pm #온리원콜리지
10:00pm #UNI
<IndiePop/IndieRock/PopRock/AlternativeRock>
Cover : 20,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
SOUNDWAVE SOCIAL FESTIVAL,Club FF,2024-10-09,"적란운, 무드, 유인원, 레플리카드림, 리프, 워크웨어",media/myarticleimage/image_1008/SOUNDWAVESOCIALFESTIVAL_2024-10-09.jpg,"""공연 전부터 시작하는 최초의 뮤직 페스티벌"" 🎶
음악과 소통을 중심으로 한 축제, 팬과 아티스트가 공연 한 달 전부터 사소챗(오픈 채팅방)에서 서로 친밀하게 소통하고, 공연장에서 만나는 ”국내 최초 소셜 뮤직 페스티벌“
🎤 헤드라이너는 과연 어떤 팀일까요?
사소챗방에서 투표로 결정한 각팀의 셋리스트와 헤드라이너, 마니또 이벤트, 페스티벌의 대미를 장식할 라이브 공연과 합동 무대까지! 클럽 에프에프에서 직접 경험해보세요!
💫 출연 아티스트:
무드 @BAND_MOOD_OFFICIAL_
적란운 @ZEOKRANUN_OFFICIAL
리프 @LIFFICIAL
유인원 @UINONE_OFFICIAL
레플리카 드림 @REPLICADREAM_
워크웨어 @WORKWEAR__OFFICIAL
📅 공연일시: 2024년 10월 9일 (수) 오후 5시 30분
📍 공연장소: 클럽 FF
👶 관람등급: 7세 이상
⏳ 공연시간: 240분
💸 티켓가격: 40,000원
🎟️ 티켓예매: 멜론티켓 단독 (당일 현장 구매도 가능합니다)
사소페 공식계정 프로필 상단 티켓 예매링크 바로가기를 클릭해주세요👇
🌊사소페 공식계정 @SOUNDWAVE_SOCIAL_FESTIVAL.KR
𝑺𝒐𝒖𝒏𝒅𝒘𝒂𝒗𝒆 𝑺𝒐𝒄𝒊𝒂𝒍 𝑭𝒆𝒔𝒕𝒊𝒗𝒂𝒍 2024
‣ club FF
‣ October 9, 2024
#SSF2024 #SOUNDWAVE_SOCIAL_FESTIVAL #FESTIVAL #사운드웨이브소셜페스티벌 #싸소페 #사소페 #록페스티벌 #락페스티벌 #인디밴드 #홍대인디밴드 #인디공연 #밴드공연 #인디음악 #인디밴드공연 #밴드무드 #밴드워크웨어 #밴드적란운 #밴드리프 #밴드유인원 #밴드레플리카드림"
The Bricks : My Friends are High,벨로주 홍대,2024-10-08,"구남과여라이딩스텔라, 크리스피, 에디앤더브릭스",media/myarticleimage/image_1008/TheBricksMyFriendsareHigh_2024-10-08.jpg,"에디앤더브릭스 단독공연
<The Bricks : My Friends are High>
2024/10/08(Tue) 8pm
(Door Open 7:30 pm)
at 벨로주 홍대 (서교동 372-6)
Guest
구남과여라이딩스텔라
크리스피
Ticket: Adv 35,000 / At Door 45,000 (KRW)
예매 : 네이버예약"
제비다방 컴필레이션 2024/2025,무신사개러지,2024-10-08,"극동아시아타이거즈, 차세대, 카더가든, 서울전자음악단, 채무자들, 김일두, 카디, 파라솔 웨이브스, 무이야드, 불나방스타쏘세지클럽, 여유와설빈",media/myarticleimage/image_1008/20242025_2024-10-08.jpg,"[제비다방 컴필레이션 2024/2025]
▫티켓오픈
무신사(선예매) 2024년 8월26일 (월) 13:00
인터파크 2024년 9월2일 (월) 13:00
▫일시
2024년 10월8일 (화) 18:30
2024년 10월9일 (수) 17:30
▫장소
무신사 개러지 (서울 마포구 잔다리로32 서문빌딩 지하1층)
▫LINE-UP
10. 8 (화)
김일두@KIMILDU
카디 @BANDKARDI_
무이야드@MOOEEYARD
파라솔웨이브 @PARASOL_WAVES
불나방스타쏘세지클럽 @BSSC.OFFICIAL
——————
10. 9 (수)
여유와설빈 @YEOYU_SEOLBIN
카더가든 @CARTHEGARDEN
서울전자음악단 @SEOUL_ELECTRIC_BAND
채무자들 @DDEBTORSS
극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
차세대 @NEWTAPE6
▫티켓가격 (1일권) 예매 66,000원 현매 70,000원 (전석 스탠딩)
▫2025년 상반기, 제비다방2024/2025 공연라이브앨범이 발매됩니다.
▫아트워크 / 디자인
Artworks @IANMIMESIS
Design clyn.kim810@GMAIL.COM
앞으로 더 자세한 소식들은 #제비다방 인스타그램 (@JEBIDABANG)을 참고해주세요.
#제비다방컴필레이션 #제비컴필"
유기체 자유무대,유기체,2024-10-06,"한빈, 유도리",media/myarticleimage/image_1008/yugichejayumudae_2024-10-06.jpg,"자유무대
24.10.06.(일) 8PM
• 한빈 - 한빈은 싱어송라이터이자 프로듀서다.
여러 음악적 요소가 뒤섞인 한빈의 곡들은 어쩔 수 없는 것들을 노래하며, 사라지는 것들에 대한 아쉬움과 소유의 두려움을 담고 있다. @HANBINN_
• 유도리 - 사뭇 진지 하지만 때론 장난스럽게, 쪽빛노래를 연주하는 밴드 유도리의 마지막 공연. @YOUDO.RI
유기체 자유무대는 지속적인 지역 인디 공연 문화 활성화와 아티스트 네트워크 형성에 목적을 두고 진행되는 장기 프로젝트 입니다.
❗️공연 시작 최소 20~30분전에 여유롭게 도착하셔야 주문한 음료를 늦지않게 받으실 수 있습니다.
️❗️무료 입장 / 1주문 이상 필수
️❗️입장은 19시부터 가능합니다."
2024년 10월 클럽빵 공연,Club 빵,2024-10-06,"빅베트, 전다인밴드, 기쿠하시",media/myarticleimage/image_1008/2024nyeon10wolkeulleobppanggongyeon_2024-10-06.jpg,일요일 모던 혹은 탈모던~ #전다인밴드 #기쿠하시 #빅베트 #클럽빵 #CLUBBBANG #INDIE #KINDIE
라밴락페2024,미정,2024-10-06,13CHILDREN,media/myarticleimage/image_1008/labaenlagpe2024_2024-10-06.jpg,정보를 추가해 주세요
Sleepless in Gwangju,미정,2024-10-05,시나몬잼,media/myarticleimage/image_1008/SleeplessinGwangju_2024-10-05.jpg,"안녕하세요 시나몬잼입니다! 저희는 다음 주 토요일 10월 5일 처음으로 광주로 갑니다! 광주의 명소 프렌즈 바 에서 한 시간 넘게 시나몬잼의 거의 모든 곡을 연주할 예정입니다🔥
많은 관심과 성원에 언제나 큰 힘을 얻고 있습니다 저희에게 특별한 기회를 주신 프렌즈 바에도 정말 감사드립니다!
📍 프렌즈 (광주광역시 동구 문화전당로35번길 2, 2층)"
2024년 10월 클럽빵 공연,Club 빵,2024-10-05,"리니어, 콘트라젤리, 병아리블루, 안마루",media/myarticleimage/image_1008/2024nyeon10wolkeulleobppanggongyeon_2024-10-05.jpg,토요일은 더 신나게~ #안마루 #콘트라젤리 #병아리블루 #리니어 #클럽빵 #CLUBBBANG #INDIE #KINDIE
영 덕 웨이브 2 (Young Thug Wave 2),유기체,2024-10-04,"루츠리딤, 7번국도",media/myarticleimage/image_1008/yeongdeogweibeu2YoungThugWave2_2024-10-04.jpg,"영 덕 웨이브 2 (Young Thug Wave 2)
Waster Records 소속의 두 팀의 공연입니다. 부산에서 활동하던 다양한 예술가들이 영덕으로 이주하여 지역에 새로운 바람을 불어넣고 있습니다.
웨이스터레코드는 월드뮤직을 중심으로 다양한 라이프스타일을 문화로 연결하여 새로운 씬을 만들고, 아티스트를 발굴하고 육성하는 예술가 커뮤니티입니다.
•밴드7번국도
7번국도를 운전하며 지나가는 도로 사이사이 보이는 바다를 느끼기 좋은 레게를 만든다. 끈적함과 풋풋함을 오가는 모던레게 밴드. @7STREET_OFFICIAL
•루츠리딤
루츠리딤은 한국 전통 및 무속음악을 기반으로 한 뮤지션/프로듀서 및 아티스트 그룹이다. 자유로움과 따뜻함을 느낄 수 있다면 좋겠다. 그것이 바로 루츠리딤의 흥이자, 기쁨이다. @ROOTS_REDEEM
•일시: 24.10.04.(금) 21:00
•입장: 20시 부터
•공연시작: 21:00
•입장료: 15,000원
•예매: @YUGICHE DM으로 신청 (매진시 현매 불가)
•장소: 부산 유기체
•러닝타임: 약 90분
•스텐딩 공연이며, 일부 좌석이 준비되어 있습니다. 공연 시작 15분 전까지 입장을 완료해 주시기 바랍니다.
관객분들께서 1인 1메뉴 이상 주문해 주시면 소규모 문화공간의 존립에 많은 도움이 됩니다."
2024년 10월 4일 클럽빵 공연,Club 빵,2024-10-04,"무지개99, 변화무쌍, 아늑, 낫마이베이스",media/myarticleimage/image_1008/2024nyeon10wol4ilkeulleobppanggongyeon_2024-10-04.jpg,가을로 깊이깊게~ #아늑 #무지개99 #변화무쌍 #낫마이베이스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
2024년 10월 클럽빵 공연,Club 빵,2024-10-03,"널드쿨, 자오선, 서로다른, 걸어프레이드",media/myarticleimage/image_1008/2024nyeon10wolkeulleobppanggongyeon_2024-10-03.jpg,시월이네요~ 시월~ 요며칠 날씨가 기가막히죠~ 빵 공연도 여러분들에게 멋진 에너지를 전할거에요~ #바다와시인 #박지지 #규리 #유지은 #서로다른 #널드쿨 #자오선 #걸어프레이드 #아늑 #무지개99 #안마루 #변화무쌍 #낫마이베이스 #콘트라젤리 #병아리블루 #리니어 #전다인밴드 #기쿠하시 #빅베트 #클럽빵 #CLUBBBANG #INDIE #KINDIE #가을콘서트 #가을
2024년 10월 클럽빵 공연,Club 빵,2024-10-02,"규리, 유지은, 박지지, 바다와 시인",media/myarticleimage/image_1008/2024nyeon10wolkeulleobppanggongyeon_2024-10-02.jpg,뭔가 다른 어쿠스틱 혹은 솔로~ #박지지 #유지은 #바다와시인 #규리 #클럽빵 #CLUBBBANG #INDIE #KINDIE
우리는 푸름의 청춘으로,Club 빵,2024-09-29,"사이버파크게임랜드, 난파란, 안성현",media/myarticleimage/image_1008/ulineunpuleumuicheongchuneulo_2024-09-29.jpg,#안성현 #난파란 #사이버파크게임랜드 #우리는푸름의청춘으로 #클럽빵 #CLUBBBANG #INDIE #KINDIE
지하돌 콘서트 - 전래동화 팩토리,미정,2024-09-29,"데이드림, 유비키리, 세카코모, 오브메어",media/myarticleimage/image_1008/jihadolkonseoteujeonlaedonghwapaegtoli_2024-09-29.jpg,"전래동화 팩토리
ㄴ특별의상 *전래동화
아로아로홀 (서울 마포구 월드컵로 41-1 지하)
-2024년 09월 29일 (일) 18:00 입장 / 18:30 개연
오브메어(https://x.com/Aubemare_ofcl)
세카코모(https://azito.kr/team?id=17)
유비키리(https://x.com/YUBiKiRi_idol)
데이드림(https://x.com/Daydream_idol)
예매 링크 : https://azito.kr/genba?id=406&utm_source=indistreet"
주웍야락 32번째,Club FF,2024-09-29,"도그 라스트 페이지, 알포나인틴, 스매쉬, 허니페퍼, 크랙베리",media/myarticleimage/image_1008/juwogyalag32beonjjae_2024-09-29.jpg,"_
주웍야락 32번째 무대를 소개합니다🙏👊
이번 32회도 전통의 Club FF - 클럽 에프에프와 콜라보를 진행합니다.
👉2024년 9월 29일 일요일
OPEN 5:00PM / START 5:30 PM
👉장소 : Club FF
서울 마포구 와우산로17길 12 지하1층
👉🏻Live Band
#R419 @R419.OFFICIAL
#허니페퍼 @HONEYPEPPER_OFFICIAL
#크랙베리 @BANDCRACKBERRY
#도그라스트페이지 @BAND_DOGLASTPAGE
#스매쉬 @METALBAND_SMASH
👉예매 : 25,000원
👉현매 : 30,000원
👉예매 계좌 : 농협 3560111859113 장명섭
👉입금자 이름과 관객 이름 동일하게 입금 바랍니다.
#METAL#CORE#HARDROCK
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
극동아시아타이거즈 & 화노,Club FF,2024-09-28,"극동아시아타이거즈, 화노",media/myarticleimage/image_1008/geugdongasiataigeojeuhwano_2024-09-28.jpg,".
극동아시아타이거즈 & 화노 @FF
2024/09/28 (SAT) 9:30 PM
Live Bands:
9:30pm #화노 @HWA_NHO
10:20pm #극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
<IndieRock/PunkRock/Alternative/IndiePop>
Cover : 35,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
2024년 9월 클럽빵 공연,Club 빵,2024-09-28,"이주영, 김활성, 그날의노래",media/myarticleimage/image_1008/2024nyeon9wolkeulleobppanggongyeon_2024-09-28.jpg,9월도 이렇게 갑니다 여름은 가을을 이기지 못하네요~ 선선한 가을에 클럽빵~ 많이 방문해주세요~ #오희정 #써클댄스 #문13 #이스트블루보이즈 #머디클립 #아울즈 #더픽쳐스 #상현밴드 #윾 #이디어츠 #스티커몬어드벤쳐 #이주영 #김활성 #그날의노래 #안성현 #사이버파크게임랜드 #난파란 #클럽빵 #CLUBBBANG #INDIE #KINDIE
수퍼 겁쟁이들의 쉼터,언드,2024-09-28,"병아리블루, 꼬메무스 누벵, 원와트",media/myarticleimage/image_1008/supeogeobjaengideuluiswimteo_2024-09-28.jpg,"수퍼 겁쟁이들의 쉼터는
멋쟁이 클럽에 가지 못한 자들이 가는 곳입니다.
그렇다면 무엇이 우리를 겁쟁이로 만들고
수퍼 겁쟁이들의 쉼터로 이끌었을까요?
사람들마다 다르겠지만, 대부분은 두려움과 불안감 때문이겠지요.
하지만, 그런 시간들을 잊기 위한 곳이 있다면?
슈퍼 겁쟁이들의 쉼터에서는 두려움과 불안함을
모두 잊고 좋은 시간을 보낼 수 있습니다.
서울의 병아리블루, 대구의 원와트,거제의 꼬메무스 누벵과 함께 언드라는 이름의 쉼터에서 편안한 시간을 보내고싶다면,
수퍼 겁쟁이들의 쉼터로 오세요!
· 일시 : 2024년 9월 28일 19:00 (18:30 입장)
· 장소 : 언드 @UND_SPACE (경남 거제시 거제대로3734 지하1층)
· 티켓정보 : 예매 1.5만 현매 2만
※청소년 무료입장(학생증 필참)※
농협 356-0980-6511-33 김다빈
입금한 후에 @COMEMOS_NUVEM 프로필 bio 의 링크 클릭후 폼 작성 부탁드립니다!
※청소년도 폼 작성 부탁드려요!※
🍭LINE UP
원와트 @1WATT_LETSGO
꼬메무스 누벵 @COMEMOS_NUVEM
병아리블루 @BLUECHICK_0
📢공지사항 Notice📢
· 입금 후 24시간 내에 확인 문자를 드립니다.
· 공연 당일 선착순 입장입니다.
· 공연장 내 팁박스가 비치되어 있습니다
⠀(팁박스 수익은 전액 뮤지션에게 제공됩니다.)
· 공연장 내 Bar를 통해 음료 및 주류 주문이 가능하며,
⠀청소년의 주류 이용은 엄격히 금지됩니다.
· 본 공연은 사진 및 동영상 촬영이 철저하게 허용됩니다.
⠀아티스트가 관객 여러분에게 선사하는 멋진 무대를
⠀SNS에 널리 퍼트려 주시는 아름다운 관람 매너를 부탁드립니다!
문의 : @VACANTGLOW
Artwork by @ANIDONNO"
9월 해질녘 콘서트 - 전하고 싶은 말 by 연정(YeonJeong),북두칠성도서관 아트훌,2024-09-28,연정,media/myarticleimage/image_1008/9wolhaejilnyeokkonseoteujeonhagosipeunmalbyyeonjeongYeonJeong_2024-09-28.jpg,"9월 해질녘 콘서트 - 전하고 싶은 말 by 연정(YeonJeong)
공연일시 : 9.28 (토) 오후 5시
공연장소 : 북두칠성도서관 아트훌
관람연령 : 중학생 이상
**무료공연
예약기간 : 9.13(금) 오전 10시 ~ 9.27(금) 오후 6시
예약정원 : 선착순 100명
예약방법 : '북두칠성도서관' 카카오톡 1:1 채팅
*예약기간 이전에 보낸 메시지는 예약에서 제외되오니 신청방법을 자세히 살펴보시고 예약 부탁드립니다.
*본 공연은 비지정 좌석 공연이며, 관객 입장은 현장 선착순 입장입니다. 상황에 따라 입석 관람이 될 수 있습니다.
문의는 카카오톡 채널 [북두칠성도서관] 으로 해 주시면 빠르게 답변 받으실 수 있습니다."
떼창의민족 2024,미정,2024-09-28,이승환,media/myarticleimage/image_1008/2024_2024-09-28.jpg,"#떼창의민족 2024
9월 28일, 29일 17시
무신사개러지
티켓 오픈 : 인터파크 티켓 9월 5일 18시
몸부림석 : 11만원"
Love Chips Festival 2024,미정,2024-09-28,"더사운드, 라이엇키즈, 갤럭시 익스프레스, 아디오스오디오, 크라잉넛, 로큰롤라디오, SURL, 쏜애플, YB, 검엑스, 이지형, 로맨틱펀치, Crossfaith, PUFFY, 마이큐, 04 Limited Sazabys, Coldrain",media/myarticleimage/image_1008/LoveChipsFestival2024_2024-09-28.jpg,"【LOVE CHIPS FESTIVAL 2024 2차 라인업 발표】
⠀
2024.9.28(SAT)~9.29(SUN)
’인천 상상플랫폼 야외광장‘
⠀
“LOVE CHIPS FESTIVAL 2024“
2차 라인업 & 날짜별 출연 아티스트를 공개합니다‼️
⠀
「04 Limited Sazabys」 「coldrain」 「Northern19」
「쏜애플」 「SURL」 「더 사운드」출연 확정!🎶👏
⠀
9/28(토)
⠀
04 Limited Sazabys /PUFFY /GUMX
크라잉넛 /Northern19 /갤럭시 익스프레스 /마이큐
이지형 /라이엇키즈
and more…
⠀
9/29(일)
⠀
YB /coldrain /Crossfaith
쏜애플 /로맨틱펀치 /아디오스 오디오
SURL/ 로큰롤라디오 /더 사운드
and more…
⠀
<일반 티켓 오픈>
🎫7월16일(화)오후 2시~
INTERPARK TICKET에서 OPEN!
1일권:110,000원/2일권:176,000원
⠀
자세한 소식은
러브칩스 페스티벌 공식 SNS를 통해 확인 부탁드립니다.
@LOVECHIPSFESTIVAL
⠀
아티스트, 음악과 함께 다양한 사랑에 대해
이해하고 경험하며 더 나은 세상을 위한 가치를 공유하는
“LOVE CHIPS FESTIVAL 2024“
많은 성원 부탁드립니다!
⠀
【LOVE CHIPS FESTIVAL 2024】
‘INCHEON SANGSANG PLATFORM SQUARE’
第2弾ラインナップ&日割り発表❗
⠀
9/28(SAT)
⠀
04 Limited Sazabys /PUFFY /GUMX
/CRYING NUT /Northern19 /GALAXY EXPRESS
/MY Q /E Z Hyoung /RIOT KIDZ
and more…
⠀
9/29(SUN)
⠀
YB /coldrain /Crossfaith /THORNAPPLE /ROMANTIC PUNCH /ADIOS AUDIO /SURL /ROCK N‘ ROLL RADIO
/THE SOUND
and more…
⠀
[🎫一般発売]
7月16日(火)14:00より一般発売開始!!
ticket.interpark.com/Global
⠀
みなさまよろしくお願いします!
⠀
#LOVECHIPSFESTIVAL #러브칩스페스티벌#LCF2024 #04LIMITEDSAZABYS #COLDRAIN #NORTHERN19 #쏜애플 #SURL #YB #CROSSFAITH #PUFFY #GUMX #더사운드 #이지형 #로큰롤라디오 #아디오스오디오 #로맨틱펀치 #갤럭시익스프레스 #마이큐 #라이엇키즈 #MUSICFESTIVAL"
막주금라이브 Vol.33 [미지니],Cafe PPnF,2024-09-27,미지니,media/myarticleimage/image_1008/magjugeumlaibeuVol33mijini_2024-09-27.jpg,"#막주금라이브 Vol.33 [ #미지니 ]
with 달달이 시즌3 <미지베이커리>
일상의 사소한 일들에 엉뚱한 상상을 더하여 무지개빛 그림을 그려내는, 즐거움을 노래하는 싱어송라이터 ’미지니‘ @V_MIJINEE
여름의 활기와 가을의 차분함이 어우러져
특별한 감성을 자아내는 9월의 마지막 주 금요일
9월 막주금라이브는 미지니 소극장공연
[달달이 시즌3] <미지베이커리> 와 함께 합니다.😎
⠀
📣 공연시간: 9/27(금) 저녁 8시
☕ 공연장소: cafe PPnF
(서울 종로구 성균관로 87, 효천아트센터 內 LF)
🏁 티켓오픈: 9/6(금) 오후 6시 (네이버 예매)
🎫 티켓: 25,000원 (1 Free Drink)
⠀
📌 <예매관련 공지>
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다.
관객 입장은 공연 시작 1시간 전(오후 7시)부터 가능합니다.
공연이 시작된 이후에는 지정된 시간 외 입장이 제한됩니다.
사전에 협의되지 않은, 전문장비를 동원한 사진 촬영, 영상 녹화 및 음원 녹취는 절대 불가합니다.
취소 및 환불은 예매처 규정을 참고하여 주십시오.
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다.
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
막주금라이브는 (주)위드에이치씨(withHC),
(주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -"
🥖 「문주나와 30개의 생일빵 대소동!」 🥖,Club 빵,2024-09-27,"이디어츠, 리니어, 윾, 스티커몬어드벤처",media/myarticleimage/image_1008/munjunawa30gaeuisaengilppangdaesodong_2024-09-27.jpg,"🥖 「문주나와 30개의 생일빵 대소동!」 🥖
~ 빵 30주년 + 주나의 한국나이 30살을 축하하며 ~
📆 2024.09.27 금요일 오후 7시 30분
📍 클럽 빵
💸 입장료 현매 20000원
🎸 리니어, 스티커몬어드벤처, 윾, 이디어츠
🍻 맥주 100캔, 소량의 제로음료 소진시까지 무료
🍞 입장 선착순 30명에게 로토의 휘낭시에 증정"
Thankful Thuraday,Club FF,2024-09-26,"데님키즈, 샐리에브리웨어, 고니밴드, 제인과 산호초",media/myarticleimage/image_1008/ThankfulThuraday_2024-09-26.jpg,".
Thankful Thuraday @FF
2024/09/26 (THU) 8:00pm
Live Bands:
8:00pm #데님키즈
8:40pm #제인과산호초
9:20pm #샐리에브리웨어
10:00pm #고니밴드
<IndiePop/IndieRock/PopRock/AlternativeRock>
Cover : 20,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
2024년 9월 클럽빵 공연,Club 빵,2024-09-26,"상현밴드, 더 픽처스, 아울즈, 머디클립",media/myarticleimage/image_1008/2024nyeon9wolkeulleobppanggongyeon_2024-09-26.jpg,목요일 화끈한 클럽빵 공연~ #머디클립 #상현밴드 #아울즈 #더픽쳐스 #클럽빵 #CLUBBBANG #INDIE #KINDIE
소음발광 정규 3집 <불과 빛> 음감회,오방가르드,2024-09-25,"소음발광, 이사흘",media/myarticleimage/image_1008/soeumbalgwangjeonggyu3jibbulgwabicheumgamhoe_2024-09-25.jpg,"<소음발광 정규 3집 <불과 빛> 음감회>
안녕하세요. 밴드 소음발광입니다.
2024년 10월 7일 월요일 낮 12시에 발매되는
소음발광 정규 3집 <불과 빛>을 기념하여
9월 25일 수요일 밤 8시 선공개 음감회를 열게 되었습니다.
음감회는 소음발광의 사랑방이자 부산 인디 씬의 대들보
오방가르드에서 열리며, 진행 MC는 동료 밴드 EWE의
기타리스트 안현우, 오프닝 무대로 친구 이사흘이 노래합니다.
많은 관심과 참여 부탁드립니다.
장소 : 부산 오방가르드 @OVANTGARDE
일시 : 9월 25일 밤 8시 (입장 7시 30분)
MC : 안현우 (Erotic Warms Exhibition)
@EROTICWORMSXXHIBITION
오프닝 게스트 : 이사흘 @YISAHEUL"
2024년 9월 클럽빵 공연,Club 빵,2024-09-25,"오희정, 써클댄스, 문13, 이스트블루보이즈",media/myarticleimage/image_1008/2024nyeon9wolkeulleobppanggongyeon_2024-09-25.jpg,새로운발견과 익숙한 만남이 있는 수요일 클럽빵 공연 ~ #블루이스트보이즈 #써클댄스 #오희정 #문13 #클럽빵 #CLUBBBANG #INDIE #KINDIE
