Title,Project,Date,Artist,Image,Content
2024년 9월 클럽빵 공연,Club 빵,2024-09-06,"13CHILDREN, 따뜻한 말 한마디, 코지앤노이지, 9B2",images_real2\2024nyeon9wolkeulleobppanggongyeon_2024-09-06.jpg,가을바람이 때때로 부는데 깜짝 놀라네요~ 흐름은 어쩌지ㅡ못하는듯~ 9월 클럽빵 많이 찾아주세요~ 음악가들과 밴드들이 정성껏 준비하고 있어요~ #어영부영호영 #고기민 #은해 #안주원 #레코다메 #피카 #레이디버드 #전호권 #13칠드런 #9B2 #따뜻한말한마디 #코지앤노이지 #아스프드 #서스테인 #조이풀언더웨어 #엑시즘 #클럽빵 #CLUBBBANG #INDIE #KINDIE #BANDLIVE #SINGERSONGWRITER #포그 #리니어 #급한노새
Thuraday Vibe,Club FF,2024-09-05,"물결, 나타샤, 나중에, 앤썸밴드",images_real2\ThuradayVibe_2024-09-05.jpg,".
Thuraday Vibe@FF
2024/09/05 (THU) 8:00pm
Live Bands:
8:00pm #앤썸밴드
8:40pm #물결
9:20pm #나중에
10:00pm #나타샤
<IndiePop/IndieRock/PopRock/AlternativeRock>
Cover : 20,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 30분 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
서울 어쿠스틱 SEOUL ACOUSTIC 2024,KT&G 상상마당 홍대 라이브홀,2024-09-05,"천용성, 정밀아, 오드트리, 여행스케치, 비더보이스",media/myarticleimage/image_0910default_profile.jpg,"🎸 [SEOUL ACOUSTIC 2024] 라인업 공개 및 티켓 오픈 예고 🎸
도심 속에서 펼쳐지는 어쿠스틱 페스티벌의 얼리어답터가 되실 분들은 모두 주목!
<SEOUL ACOUSTIC 2024>의 티켓이 ✨인터파크에서 7월 18일 오후 2시✨에 오픈됩니다!
뜨거운 여름의 끝자락, 숨겨둔 감성을 깨우는 여유롭고 편안한 멜로디를 만끽해보세요. 🌅✨
""언젠가 바람은 솔솔 불거야~"" 🍃
🎟 공연 시간 및 라인업
9월 5일 (목) 오후 7시 반: 천용성, 오드트리
9월 6일 (금) 오후 7시 반: 정밀아, 여행스케치, 비더보이스
📍 장소: KT&G 상상마당 홍대 라이브홀
🔗 공연 정보 링크 바로가기: https://www.instagram.com/seoulacoustic (@SEOULACOUSTIC)"
2024년 9월 클럽빵 공연,Club 빵,2024-09-05,"서스테인, 조이풀언더웨어, 아스프드, 엑시즘",images_real2\2024nyeon9wolkeulleobppanggongyeon_2024-09-05.jpg,가을바람이 때때로 부는데 깜짝 놀라네요~ 흐름은 어쩌지ㅡ못하는듯~ 9월 클럽빵 많이 찾아주세요~ 음악가들과 밴드들이 정성껏 준비하고 있어요~ #어영부영호영 #고기민 #은해 #안주원 #레코다메 #피카 #레이디버드 #전호권 #13칠드런 #9B2 #따뜻한말한마디 #코지앤노이지 #아스프드 #서스테인 #조이풀언더웨어 #엑시즘 #클럽빵 #CLUBBBANG #INDIE #KINDIE #BANDLIVE #SINGERSONGWRITER #포그 #리니어 #급한노새
2024년 9월 클럽빵 공연,Club 빵,2024-09-04,"어영부영호영, 은해, 안주원, 고기민",images_real2\2024nyeon9wolkeulleobppanggongyeon_2024-09-04.jpg,가을바람이 때때로 부는데 깜짝 놀라네요~ 흐름은 어쩌지ㅡ못하는듯~ 9월 클럽빵 많이 찾아주세요~ 음악가들과 밴드들이 정성껏 준비하고 있어요~ #어영부영호영 #고기민 #은해 #안주원 #레코다메 #피카 #레이디버드 #전호권 #13칠드런 #9B2 #따뜻한말한마디 #코지앤노이지 #아스프드 #서스테인 #조이풀언더웨어 #엑시즘 #클럽빵 #CLUBBBANG #INDIE #KINDIE #BANDLIVE #SINGERSONGWRITER #포그 #리니어 #급한노새
𝟮𝟬𝟮𝟰 𝗠𝗨𝗦𝗘 𝗢𝗡 𝗟𝗜𝗩𝗘 𝗪𝗘𝗘𝗞,무신사개러지,2024-09-04,"이승윤, 라쿠나, 터치드, 크라잉넛, 민채영, 연정, SURL, Red C, 김승주, 원위, 김늑, g0nny, Otis Lim, 삼산, Ejel",images_real2\_2024-09-04.jpg,"ʃ 𝟮𝟬𝟮𝟰 𝗠𝗨𝗦𝗘 𝗢𝗡 𝗟𝗜𝗩𝗘 𝗪𝗘𝗘𝗞 ƪ
도심에서 펼쳐지는 5일간의 뮤직 페스티벌!
2024 뮤즈온 라이브 위크 라인업을 공개합니다
✶ 𝟮𝟬𝟮𝟰 𝗠𝗨𝗦𝗘 𝗢𝗡 𝗟𝗜𝗩𝗘 𝗪𝗘𝗘𝗞 ✶
◎ 일시: 2024.09.04(수) - 2024.09.08(일)
◎ 장소: 무신사 개러지
🎫티켓 오픈: 2024.08.09(금) 2PM
🎫예매처: YES24 티켓
🎫본 공연은 무료로 진행되며, 예매 시 수수료 2,000원이 발생합니다.
• 자세한 예매 및 공연 안내 사항은 뮤즈온 인스타그램(@_MUSE_ON)을 통해 추후 공지될 예정입니다
🔖𝗠𝗨𝗦𝗘 𝗢𝗡 𝗗𝗔𝗬 𝟭
↪ 2024.09.04 (수) 19:30
크라잉넛 (@CRYING.NUT)
Red C (@REDCOFFICIAL)
터치드 (@TOUCHED_OFFICIAL)
🔖𝗠𝗨𝗦𝗘 𝗢𝗡 𝗗𝗔𝗬 𝟮
↪ 2024.09.05 (목) 19:30
라쿠나 (@BAND_LACUNA)
Otis Lim (@DLAGHTMD)
EJel (@EJEL.ZIP)
🔖𝗠𝗨𝗦𝗘 𝗢𝗡 𝗗𝗔𝗬 𝟯
↪ 2024.09.06 (금) 19:30
SURL (@SURLOFFICIAL)
연정 (@YEONDORIZ)
김늑 (@NKNKNKNKNKIM)
🔖𝗠𝗨𝗦𝗘 𝗢𝗡 𝗗𝗔𝗬 𝟰
↪ 2024.09.07 (토) 17:00
이승윤 (@BGSMSYL)
삼산 (@3SAN_OFFICIAL)
g0nny (@GONNYG0NNY)
🔖𝗠𝗨𝗦𝗘 𝗢𝗡 𝗗𝗔𝗬 𝟱
↪ 2024.09.08 (일) 17:00
원위 (@OFFICIAL_ONEWE)
민채영 (@MIN_CLOUDIA)
김승주 (@ABOUTTOIDI)
#한국콘텐츠진흥원 #KOCCA
#뮤즈온 #뮤즈온2024 #MUSEON
#뮤즈온라이브위크 #뮤즈온데이 #MUSEONDAY
#김승주 #EJEL #REDC #삼산 #민채영
#OTISLIM #터치드 #G0NNY #연정 #김늑
#크라잉넛 #라쿠나 #SURL #이승윤 #ONEWE"
LALALA ON,Club 빵,2024-09-03,"오드, 황영원, 신설희",images_real2\LALALAON_2024-09-03.jpg,#라라라온 #오드 #신설희 #황영원 #클럽빵 #CLUBBBANG #소규모공연장
가을의 노래,Club 빵,2024-09-01,"윤도경, 김목인, 생각의여름",images_real2\gaeuluinolae_2024-09-01.jpg,"태풍이 하나 가고~ 덥고습한 날씨지만
큰 움직임은 가을로~
9월 첫 공연은 음악가 셋~
닮은듯 다른, 분명한 자기 목소리를 내는
세 음악가를 넉넉하게 만나봐요
9월1일 18:30~
예매 3만원, 현매 3.5만원
#윤도경
#김목인
#생각의여름
#클럽빵 #CLUBBBANG #INDIE #FOLK #SINGERSONGWRITER"
맥거핀(MGFF) MONOPOLY - 부산,오방가르드,2024-09-01,맥거핀,images_real2\maeggeopinMGFFMONOPOLYbusan_2024-09-01.jpg,"EP [SUPERGREEN] 발매 기념 라이브 투어🍃
형언할 수 없는 그런 계절 여름. 부서지는 녹색을 담으면 뭐가 들릴까?
작지만 커다란 세상에서 함께 주사위를 굴려보자🎲
공연제목 : 맥거핀(MGFF) MONOPOLY - 부산
오픈공지 : 2024년 08월 12일 월요일 정오
예매오픈 : 2024년 08월 20일 화요일 오후 8시
공연일시 : 2024년 09월 01일 일요일 오후 6시
공연장소 : 부산 오방가르드 (부산 남구 용소로7번길 15-1 지하)
관람방식 : 전석 스탠딩 (60석)
관람등급 : 전체관람가
관람시간 : 90분
주최 / 주관 : 맥거핀(MGFF)
문의 : 인스타그램 @MGFF_OFFICIAL DM"
CLUB FF 20th Anniversary !!!!,Club FF,2024-09-01,"차세대, 불고기디스코, 프랭클리, 달담, 서울전자음악단, 크리스피, 무드",images_real2\CLUBFF20thAnniversary_2024-09-01.jpg,"2004년.. 홍대 앞에 최초로 Live 와 DJ 파티가 둘 다 가능한 클럽으로 오픈한 클럽 FF.. 어느덧 20주년이 됐습니다.
2005년 여름에 록 클럽을 본격적으로 표방하기 시작했고. 맨체스터 하시엔다 클럽과 Sonic Youth의 Dirty Boots 뮤직비디오에 나오는 젊음이 넘치는 클럽 분위기를 막연히 동경했으며 록 음악을 통해서 자유분방한 클럽 놀이 문화를 만들고 싶었습니다.
하지만 이상과 현실 사이의 괴리감은 항상 있었고 .. 일련의 과정 속에서 부족함은 늘 많았었습니다.. 그럼에도 불구하고 많은 분들이 도와주시고 아껴주시고 사랑해 주신 덕분에 많은 역경과 고난을 무사히 잘 이겨내고 드디어 20주년을 맞이하게 됐습니다.
그냥 마냥 고마울 따름이고요.ㅠㅠ
이번 20주년 파티를 빛내주시는 밴드분들 당연히 너무너무 큰 감사를 드리고 싶습니다.. 그뿐만 아니라
그동안 함께 해온 수많은 밴드님들, 디제이님들, FF스탭님들이 에프에프를 빛내주신 덕분에 홍대 앞 메인 상권에서 20년을 버틸 수 있었습니다.
특히 제가 하고자 하는 것을 옆에서 묵묵히 열심히 응원해 주시고 힘들 때마다 물심양면으로 도와 주신 전 클럽 FF 대표님 이 시자 건물주이신 루이스 대표님께 이 자리를 빌려서 진심으로 큰 감사를 드리고 싶습니다.~
언젠가는 FF 가 없어지더라도 홍대 앞 인디씬 문화를 좋아했던 사람들에게 한켠에 좋은 추억으로 자리 잡길 간절히 바래봅니다…
클럽 FF 20주년 파티! 많이들 축하하러 오실 거죠? ^^
클럽FF 대표 에디황 올림 -
<hr>
CLUB FF 20th Anniversary !!!!
8/29,30,31,9/1 (4일간, 목금토일)
8/29 (Thu) 7pm
크라잉넛 @CRYING.NUT
구남과여라이딩스텔라 @GOONAM_OFFICIAL
스트레이터스 (with 태선리) @STRAIGHTERS_OFFICIAL @_TAESUN.LEE
이날치 @LEENALCHI
킹스턴루디스카 @KINGSTONRUDIESKA
8/30 (Fri) 5:30pm
로맨틱펀치 @RP_OFFICIAL1
9001 @9001.OFFICIAL
더 베인 @THEVANE_OFFICIAL
맥거핀 @MGFF_OFFICIAL
악퉁 @ACHTUNG_CHEWSUP
오프더메뉴 @OTMSOUND
적란운 @ZEOKRANUN_OFFICIAL
8/31 (Sat) 5pm
갤럭시익스프레스 @GALAXY_EXPRESS_OFFICIAL
극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
내귀에 도청장치 @WIRETAP_OFFICIAL_INSTA
레드씨 @REDCOFFICIAL
아디오스오디오 @ADIOS_AUDIO_OFFICIAL
워킹애프터유 @WALKINGAFTERU
해리빅버튼 @HARRYBIGBUTTON
화노 @HWA_NHO
9/1 (Sun) 4pm
서울전자음악단 @SEOUL_ELECTRIC_BAND
달담 @BAND_DALDAM
무드 @BAND_MOOD_OFFICIAL_
불고기디스코 @BULGOGIDISCO
차세대 @NEWTAPE6
크리스피 @THECREESPY
프랭클리 @BAND_FRANKLY_BAND
Cover : 40000 won (Only Door, 미성년자 입장불가)
공연시작 시작 1시간 전에 오픈 합니다.
공연순서 및 타임테이블은 8/23 금요일에 공개합니다.
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 1시간 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.본 공연은 미성년자 관람이 어렵습니다.
.상황에 따라 입장 제한이 있을 수 있으니 관람에 참고 부탁드립니다.
#CLUBFF #클럽FF #에프에프 #엪엪 #FF20주년 #홍대클럽 #HONGDAE
#인디밴드#클공 #밴드공연 #인디락 #ROCKCLUB #ANNIVERSARY"
2024.08.31 베비스,미정,2024-08-31,13CHILDREN,images_real2\20240831bebiseu_2024-08-31.jpg,정보를 추가해 주세요
우리는 모두 친구,미정,2024-08-31,"이디어츠, 더 바스타즈, 샐리에브리웨어, 꼬메무스 누벵",images_real2\ulineunmoduchingu_2024-08-31.jpg,"We are all friends!
<우리는 모두 친구>
부산과 서울, 우리는 모두 친구!
서울의 이디어츠!, 샐리에브리웨어와 부산의 더바스타즈, 거제의 꼬메무스누벵이 친구 사귀러 유기체에 왔습니다. 남녀노소, 밴드와 관객, 서울과 부산의 벽을 허물고 모두가 친구 되어 춤을 춥시다.
라인업
이디어츠! @IDIOTS.BAND
더바스타즈 @THEVASTARDS_OFFICIAL
샐리에브리웨어 @SALLY_EVERYWHERE_
꼬메무스누벵 @COMEMOS_NUVEM
일시 : 2024년 8월 31일 밤 7시
장소 : 부산 유기체 @YUGUICHE
입장료 : 예매 2만5천원 / 현매 3만원
예매링크 : https://naver.me/FdCjxSmS (프로필 링크 참고)
예매취소는 공연 당일로부터 3일전까지 가능합니다.
전석 스탠딩으로 진행됩니다.
poster by @_CHARITYLYNN_"
클럽헤비 라이브,대구클럽헤비,2024-08-31,"가을정원, 팁시, 시나몬잼",images_real2\keulleobhebilaibeu_2024-08-31.jpg,"24/8/31 미리 입금하시구 오시면 너무감사요😘
🌸🩷🌸🩷🌸🩷🌸"
모스힐 X EWE [MossWorm : the unknown species],오방가르드,2024-08-31,"모스힐, EWE (Erøtic Wørms Exhibitiøn)",images_real2\moseuhilXEWEMossWormtheunknownspecies_2024-08-31.jpg,"⛰️모스힐 X EWE [MossWorm : the unknown species]🪱
모스힐과 EWE의 만남으로 등장한 미지의 생명체
’모스웜‘이 꿈틀거리기 시작했습니다. 🫨
놀랍고 새로운 발견을 자축하며 학자들이 개발한
시그니처 칵테일과 함께하세요.🍸
그럼 8/31 토요일 오후 7시 미지와의 조우 👻
[공연정보]
⛰️ 일시 DATE : 2024.08.31 (Sat) 7:00pm
입장시간 DOOR OPEN : 6:00
🪱 장소 VENUE : 오방가르드 @OVANTGARDE
(부산광역시 남구 용소로 7번길 15-1, B1)
🪱 러닝타임 : 120분
[라인업]
▼모스힐⛰️ @MOSSHILL_THEBAND
강인한 초록의 생명력, 얼터너티브 록밴드 모스힐.
▼Erøtic Wørms Exhibitiøn 🪱 @EROTICWORMSXXHIBITION
사랑과 증오, 잠들기 전의 상상을 담은 인디 팝 밴드
에로틱웜즈익스히비션.
✅공지사항 Notice ✅
신분증 필참, 공연 당일 신분증 검사가 있습니다.
(성인분들은 종이 팔찌 착용 후 주류 구매 하셔야 합니다.)
입금 후 24시간 내에 확인 문자를 드립니다.
공연 당일 선착순 입장입니다.
예매 취소 및 환불은 공연 이틀 전까지 가능합니다.
(2024.08.30 이후 취소 및 환불 불가 🚫)
공연 중 장내 외부 주류 및 음료 반입을 금지합니다.
✅청소년 공지사항 Notice ✅
학생증 필참, 공연 당일 입구에서 학생증 검사가 있습니다.
음료와 주스류는 구매 가능합니다.
청소년은 밤 10시에 퇴장하셔야 합니다.
문의 @MOSSHILL_THEBAND
포스터 디자인 @ANINOWKNO"
조용한 여름 우거진 노래들,Club 빵,2024-08-31,"민광진, 신잔디, 여름눈",images_real2\joyonghanyeoleumugeojinnolaedeul_2024-08-31.jpg,"떠나는여름 오는가을~
계절을 부르는 노래~
특별한 음악가 셋이
8월 여름의 마지막 공연을
풍성하게 만듭니다
여름눈은 듀엣~
#민광진
#신잔디
#여름눈
#클럽빵 #CLUBBBANG #INDIE #KINDIE #SINGERSONGWRITER"
A.O.R CRAZY SATURDAY,A.O.R,2024-08-31,"도그 라스트 페이지, 뉴클리어 이디엇츠, 디에이팝, 티어드랍, 브로큰 발렌타인, 바세린",images_real2\AORCRAZYSATURDAY_2024-08-31.jpg,"A.O.R CRAZY SATURDAY
2024.08.31(토) 06:30pm~
0630~ 도그라스트페이지 DOG LAST PAGE
0710~ 티어드랍 TEARDROP
0750~ 에이팝 THE APOP
0830~ 뉴클리어이디엇츠 NUCLEAR IDIOTS
0910~ 바세린 VASSLINE
0950~ 브로큰발렌타인 BROKEN VALENTINE
■ 티켓 ■
예매기간: 08/26(월) 오후 2시 ~ 08/30(금) 오후 8시
예매 35,000원
현매 40,000원
카카오뱅크 3333-16-366-9007 김x영
★ 예매 방법
이체 후 10분 내 예매문자 전송
1인 3매 제한
예매기간 전 이체 시 마지막 번호로 배정됩니다.
(별도 안내드리지않습니다.)
공연날짜/성함/매수/응원하는팀 -> 문자 발송 후 예매번호 받기
내용) 0831/홍길동/2매/응원하는팀명
문의: 010-5135-5248 (문자)
공연팀과의 인사는 모든 공연이 종료된 후 진행바랍니다.
※ 주차불가"
CLUB FF 20th Anniversary !!!!,Club FF,2024-08-31,"극동아시아타이거즈, 갤럭시 익스프레스, 아디오스오디오, 해리빅버튼, 워킹애프터유, 내귀에도청장치, 화노, Red C",images_real2\CLUBFF20thAnniversary_2024-08-31.jpg,"2004년.. 홍대 앞에 최초로 Live 와 DJ 파티가 둘 다 가능한 클럽으로 오픈한 클럽 FF.. 어느덧 20주년이 됐습니다.
2005년 여름에 록 클럽을 본격적으로 표방하기 시작했고. 맨체스터 하시엔다 클럽과 Sonic Youth의 Dirty Boots 뮤직비디오에 나오는 젊음이 넘치는 클럽 분위기를 막연히 동경했으며 록 음악을 통해서 자유분방한 클럽 놀이 문화를 만들고 싶었습니다.
하지만 이상과 현실 사이의 괴리감은 항상 있었고 .. 일련의 과정 속에서 부족함은 늘 많았었습니다.. 그럼에도 불구하고 많은 분들이 도와주시고 아껴주시고 사랑해 주신 덕분에 많은 역경과 고난을 무사히 잘 이겨내고 드디어 20주년을 맞이하게 됐습니다.
그냥 마냥 고마울 따름이고요.ㅠㅠ
이번 20주년 파티를 빛내주시는 밴드분들 당연히 너무너무 큰 감사를 드리고 싶습니다.. 그뿐만 아니라
그동안 함께 해온 수많은 밴드님들, 디제이님들, FF스탭님들이 에프에프를 빛내주신 덕분에 홍대 앞 메인 상권에서 20년을 버틸 수 있었습니다.
특히 제가 하고자 하는 것을 옆에서 묵묵히 열심히 응원해 주시고 힘들 때마다 물심양면으로 도와 주신 전 클럽 FF 대표님 이 시자 건물주이신 루이스 대표님께 이 자리를 빌려서 진심으로 큰 감사를 드리고 싶습니다.~
언젠가는 FF 가 없어지더라도 홍대 앞 인디씬 문화를 좋아했던 사람들에게 한켠에 좋은 추억으로 자리 잡길 간절히 바래봅니다…
클럽 FF 20주년 파티! 많이들 축하하러 오실 거죠? ^^
클럽FF 대표 에디황 올림 -
<hr>
CLUB FF 20th Anniversary !!!!
8/29,30,31,9/1 (4일간, 목금토일)
8/29 (Thu) 7pm
크라잉넛 @CRYING.NUT
구남과여라이딩스텔라 @GOONAM_OFFICIAL
스트레이터스 (with 태선리) @STRAIGHTERS_OFFICIAL @_TAESUN.LEE
이날치 @LEENALCHI
킹스턴루디스카 @KINGSTONRUDIESKA
8/30 (Fri) 5:30pm
로맨틱펀치 @RP_OFFICIAL1
9001 @9001.OFFICIAL
더 베인 @THEVANE_OFFICIAL
맥거핀 @MGFF_OFFICIAL
악퉁 @ACHTUNG_CHEWSUP
오프더메뉴 @OTMSOUND
적란운 @ZEOKRANUN_OFFICIAL
8/31 (Sat) 5pm
갤럭시익스프레스 @GALAXY_EXPRESS_OFFICIAL
극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
내귀에 도청장치 @WIRETAP_OFFICIAL_INSTA
레드씨 @REDCOFFICIAL
아디오스오디오 @ADIOS_AUDIO_OFFICIAL
워킹애프터유 @WALKINGAFTERU
해리빅버튼 @HARRYBIGBUTTON
화노 @HWA_NHO
9/1 (Sun) 4pm
서울전자음악단 @SEOUL_ELECTRIC_BAND
달담 @BAND_DALDAM
무드 @BAND_MOOD_OFFICIAL_
불고기디스코 @BULGOGIDISCO
차세대 @NEWTAPE6
크리스피 @THECREESPY
프랭클리 @BAND_FRANKLY_BAND
Cover : 40000 won (Only Door, 미성년자 입장불가)
공연시작 시작 1시간 전에 오픈 합니다.
공연순서 및 타임테이블은 8/23 금요일에 공개합니다.
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 1시간 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
.본 공연은 미성년자 관람이 어렵습니다.
.상황에 따라 입장 제한이 있을 수 있으니 관람에 참고 부탁드립니다.
#CLUBFF #클럽FF #에프에프 #엪엪 #FF20주년 #홍대클럽 #HONGDAE
#인디밴드#클공 #밴드공연 #인디락 #ROCKCLUB #ANNIVERSARY"
8월 해질녘 콘서트 - 여름의 끝 by겸(GYE0M),북두칠성도서관 아트훌,2024-08-31,겸,images_real2\8wolhaejilnyeokkonseoteuyeoleumuikkeutbygyeomGYE0M_2024-08-31.jpg,"8월 해질녘 콘서트 - 여름의 끝 by겸(GYE0M)
공연일시 : 8.31 (토) 오후 5시
공연장소 : 북두칠성도서관 아트훌
관람연령 : 중학생 이상
**무료공연
예약기간 : 8. 14(수) 오전 10시 ~ 8. 30(금) 오후 6시
예약정원 : 선착순 100명
예약방법 : '북두칠성도서관' 카카오톡 1:1 채팅
*예약기간 이전에 보낸 메시지는 예약에서 제외되오니 신청방법을 자세히 살펴보시고 예약 부탁드립니다.
*본 공연은 비지정 좌석 공연이며, 관객 입장은 현장 선착순 입장입니다. 상황에 따라 입석 관람이 될 수 있습니다.
문의는 카카오톡 채널 [북두칠성도서관] 으로 해 주시면 빠르게 답변 받으실 수 있습니다."
막주금라이브 Vol.32 [쓰다],Cafe PPnF,2024-08-30,쓰다,images_real2\magjugeumlaibeuVol32sseuda_2024-08-30.jpg,"#막주금라이브 Vol.32 [ #쓰다 ]
삶에 다가오는 것들 앞에 무력감을 느끼며, 앞에서는 미처 말하지 못했던 불안과 흔들림을 위로하며,
자꾸 설 자리를 잃어가는 '나'에 대한 것들을 노래하는 싱어송라이터 '쓰다' @XEUDAMUSIC
무더웠던 여름의 마지막 장을 쓰는, 8월의 마지막 주 금요일
8월 막주금라이브는 애쓰며 살아내는 삶을 위로와 공감으로 노래하며,
사랑을 쓰고 싶다는 싱어송라이터 ’쓰다‘ 와 함께 합니다.😎
⠀
📣 공연시간: 8/30(금) 저녁 8시
☕ 공연장소: cafe PPnF
(서울 종로구 성균관로 87, 효천아트센터 內 LF)
🏁 티켓오픈: 8/2(금) 오후 6시 (네이버 예매)
🎫 티켓: 22,000원 (1 Free Drink)
⠀
📌 <예매관련 공지>
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다.
관객 입장은 공연 시작 1시간 전(오후 7시)부터 가능합니다.
공연이 시작된 이후에는 지정된 시간 외 입장이 제한됩니다.
사전에 협의되지 않은, 전문장비를 동원한 사진 촬영, 영상 녹화 및 음원 녹취는 절대 불가합니다.
취소 및 환불은 예매처 규정을 참고하여 주십시오.
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다.
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
막주금라이브는 (주)위드에이치씨(withHC),
(주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -"
유다빈밴드 단독 콘서트 ‘FOUND OUT’,무신사개러지,2024-08-30,미정,images_real2\yudabinbaendeudandogkonseoteuFOUNDOUT_2024-08-30.jpg,"유다빈밴드 단독 콘서트 ‘FOUND OUT’
보편적인 행복을 마주하는 오늘 이 순간.
기억 너머의 황홀함을 간직할 수 있도록,
좋은 날도 흐린 날도, 이번 여름의 끝자락에
유다빈밴드가 여러분에게 선물하는 공연이 되었으면 해요.
행복의 실마리를 따라 도착한 축제 같은 이곳!
또 다시, FOUND OUT!
공연 장소: 무신사 개러지
공연 일정: .08.30(금)-09.01(일) / 금 8PM 토 6PM 일 5PM
티켓 오픈: 07.08(월) 7PM @인터파크 티켓
티켓 가격: 전석 스탠딩 88,000원
더 자세한 정보는 유다빈밴드 공식 SNS계정 (@YDBBAND)에서 확인하실 수 있습니다!"
막주금라이브 Vol.32 [쓰다],Cafe PPnF,2024-08-30,쓰다,images_real2\magjugeumlaibeuVol32sseuda_2024-08-30.jpg,"#막주금라이브 Vol.32 [ #쓰다 ]
삶에 다가오는 것들 앞에 무력감을 느끼며, 앞에서는 미처 말하지 못했던 불안과 흔들림을 위로하며,
자꾸 설 자리를 잃어가는 '나'에 대한 것들을 노래하는 싱어송라이터 '쓰다' @XEUDAMUSIC
무더웠던 여름의 마지막 장을 쓰는, 8월의 마지막 주 금요일
8월 막주금라이브는 애쓰며 살아내는 삶을 위로와 공감으로 노래하며,
사랑을 쓰고 싶다는 싱어송라이터 ’쓰다‘ 와 함께 합니다.😎
⠀
📣 공연시간: 8/30(금) 저녁 8시
☕ 공연장소: cafe PPnF
(서울 종로구 성균관로 87, 효천아트센터 內 LF)
🏁 티켓오픈: 8/2(금) 오후 6시 (네이버 예매)
🎫 티켓: 22,000원 (1 Free Drink)
⠀
📌 <예매관련 공지>
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다.
관객 입장은 공연 시작 1시간 전(오후 7시)부터 가능합니다.
공연이 시작된 이후에는 지정된 시간 외 입장이 제한됩니다.
사전에 협의되지 않은, 전문장비를 동원한 사진 촬영, 영상 녹화 및 음원 녹취는 절대 불가합니다.
취소 및 환불은 예매처 규정을 참고하여 주십시오.
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다.
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
막주금라이브는 (주)위드에이치씨(withHC),
(주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -"
