Title,Date,Image,Project,Artist,Content,Link,Site,Time
[부산] 2024 적재 전국투어 콘서트 〈CLICHE〉,2024-12-25,media/myarticleimage/yes24_images_20241113\busan2024jeogjaejeongugtueokonseoteuCLICHE_20241113.jpg,부산시민회관 대극장,적재,"가격

VIP석 143,000원

공연시간 안내
2024년 12월 25일(수) 오후 5시
배송정보
본 상품은 일괄배송 상품으로 2024년 12월 04일부터 순차 배송됩니다.

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한 : 팬클럽 선예매 회차 당 1인 1매, 일반예매 회차 당 1인 4매(팬클럽 선예매 매수 포함)
※ 일괄배송 : 12월 4일(수)

※ 객석 2층 앞쪽에는 관객분들의 안전을 위해 난간이 설치되어 있습니다. 이로 인해 시야제한이 발생할 수 있으며, 개인에 따라 불편함이 발생할 수 있으니 예매 시 참고 부탁드립니다.
※ 일부 좌석은 무대 연출 및 아티스트 위치에 따라 구조물, 장치, 카메라, 주변 관람객과의 신장 차이 등의 이유로 인해 일부 시야 제한될 수 있는 점 양해 부탁드립니다.
※ 순수 관람 목적이 아닌 재판매, 불법 거래 등에 따른 예매 피해 방지를 위해 2024.10.16.(수) 19:00부터 2024.10.18.(금) 17:59까지 무통장 입금 결제가 제한됩니다. 

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
할인정보
- 장애인(1~3급(중증)/동반1인) 20%할인
- 장애인(4~6급(경증)/본인만) 20%할인
- 수험생(본인만) 20%할인

※ 수험생 할인(20%)은 2025학년도 수학능력시험 응시자 본인에 한해 온라인 예매를 통한 사전 예매 시에만 적용 가능합니다.
 (공연 당일 현장에서 할인적용 불가 / 공연 당일 수험표 미 지참 시 차액 지불 후 티켓수령)
※ 휠체어석은 기획사 전화예매로만 접수가능합니다.(1588-0766)
※ 장애인 할인받은 티켓은 현장수령만 가능하며, 할인증빙서류(복지카드, 수험표 등) 미지참 혹은 할인 대상자 본인이 아닌 경우 할인받은 금액 지불 후 티켓수령가능합니다.
※ 할인된 금액으로 예매를 하셔야하며 정가로 예매된 티켓은 현장에서 할인받으실 수 없으니 예매시 유의바랍니다.
※ 모든 할인은 타 할인과 중복적용 불가합니다.
공연정보
기획사 정보 제작: 어비스컴퍼니
주최: ㈜공연마루, 인엔터
주관: ㈜공연마루, 인엔터
상품정보제공 고시
주최/기획 (주)어비스컴퍼니_적재 소비자상담 1588-0766
주연 적재 관람등급 미취학아동 관람불가
공연시간 총 120분 공연장소 부산시민회관 대극장",http://ticket.yes24.com/Perf/51274,Yes24, 총 120분
[천안] 2024 적재 전국투어 콘서트 〈CLICHE〉,2024-12-21,media/myarticleimage/yes24_images_20241113\cheonan2024jeogjaejeongugtueokonseoteuCLICHE_20241113.jpg,천안예술의전당 대공연장,적재,"가격

VIP석 143,000원

공연시간 안내
2024년 12월 21일(토) 오후 5시
배송정보
본 상품은 일괄배송 상품으로 2024년 12월 03일부터 순차 배송됩니다.

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한 : 팬클럽 선예매 회차 당 1인 1매, 일반예매 회차 당 1인 4매(팬클럽 선예매 매수 포함)
※ 일괄배송 : 12월 3일(화)

※ 객석 1층 O블럭 및 A~C블럭 1-3열은 단차가 없고 무대와 가까워 시야가 방해될 수 있으니 예매 시 참고 부탁드립니다.
※ 객석 2~3층 앞쪽에는 관객분들의 안전을 위해 난간이 설치되어 있습니다. 이로 인해 시야제한이 발생할 수 있으며, 개인에 따라 불편함이 발생할 수 있으니 예매 시 참고 부탁드립니다.
※ 일부 좌석은 무대 연출 및 아티스트 위치에 따라 구조물, 장치, 카메라, 주변 관람객과의 신장 차이 등의 이유로 인해 일부 시야 제한될 수 있는 점 양해 부탁드립니다.
※ 순수 관람 목적이 아닌 재판매, 불법 거래 등에 따른 예매 피해 방지를 위해 2024.10.16.(수) 18:00부터 2024.10.18.(금) 16:59까지 무통장 입금 결제가 제한됩니다. 

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
할인정보
- 장애인(1~3급(중증)/동반1인) 20%할인
- 장애인(4~6급(경증)/본인만) 20%할인
- 수험생(본인만) 20%할인

※ 수험생 할인(20%)은 2025학년도 수학능력시험 응시자 본인에 한해 온라인 예매를 통한 사전 예매 시에만 적용 가능합니다.
 (공연 당일 현장에서 할인적용 불가 / 공연 당일 수험표 미 지참 시 차액 지불 후 티켓수령)
※ 휠체어석은 기획사 전화예매로만 접수가능합니다.(1588-0766)
※ 장애인 할인받은 티켓은 현장수령만 가능하며, 할인증빙서류(복지카드, 수험표 등) 미지참 혹은 할인 대상자 본인이 아닌 경우 할인받은 금액 지불 후 티켓수령가능합니다.
※ 할인된 금액으로 예매를 하셔야하며 정가로 예매된 티켓은 현장에서 할인받으실 수 없으니 예매시 유의바랍니다.
※ 모든 할인은 타 할인과 중복적용 불가합니다.
공연정보
기획사 정보 제작: 어비스컴퍼니
주최: ㈜공연마루, 정밀기획
주관: ㈜공연마루, 정밀기획
상품정보제공 고시
주최/기획 (주)어비스컴퍼니_적재 소비자상담 1588-0766
주연 적재 관람등급 미취학아동 관람불가
공연시간 총 120분 공연장소 천안예술의전당 대공연장",http://ticket.yes24.com/Perf/51273,Yes24, 총 120분
2024 ONEWE 4th Live Concert ‘O! NEW E!volution Ⅳ’,2024-11-30,media/myarticleimage/yes24_images_20241113\2024ONEWE4thLiveConcertONEWEvolution_20241113.jpg,YES24 LIVE HALL,"ONEWE, 원위","가격

스탠딩석 143,000원

공연시간 안내
2024년 11월 30일(토) 오후 5시
2024년 12월 1일(일) 오후 4시
배송정보
현장 수령만 가능

유의사항
※ 본 상품은 문화비 소득공제 제외 상품입니다.

※ 본 공연은 가상계좌 입금 마감 시간이 예매 당일 23시 29분이오니, 무통장 입금 선택 예매 시 착오 없으시기 바랍니다.

※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.

※ 매수제한: 팬클럽 선예매 회차별 1인 1매 / 일반예매 회차별 1인 2매(팬클럽 선예매 매수 포함)
※ 일괄배송: 11월 6일(수)

※ 일반예매 오픈 준비로 인해 11월 1일(금) 오후 4시~ 5시 59분까지 취소가 불가합니다.

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
공연정보
기획사 정보 주최: (주)알비더블유
주관: (주)오엔기획
상품정보제공 고시
주최/기획 주식회사 알비더블유(RBW) 소비자상담 070-8838-9937
주연 원위(ONEWE) 관람등급 만 8세 이상
공연시간 120분 공연장소 YES24 LIVE HALL",http://ticket.yes24.com/Perf/51413,Yes24, 120분
2024 ONEWE 4th Live Concert ‘O! NEW E!volution Ⅳ’,2024-12-01,media/myarticleimage/yes24_images_20241113\2024ONEWE4thLiveConcertONEWEvolution_20241113.jpg,YES24 LIVE HALL,"ONEWE, 원위","가격

스탠딩석 143,000원

공연시간 안내
2024년 11월 30일(토) 오후 5시
2024년 12월 1일(일) 오후 4시
배송정보
현장 수령만 가능

유의사항
※ 본 상품은 문화비 소득공제 제외 상품입니다.

※ 본 공연은 가상계좌 입금 마감 시간이 예매 당일 23시 29분이오니, 무통장 입금 선택 예매 시 착오 없으시기 바랍니다.

※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.

※ 매수제한: 팬클럽 선예매 회차별 1인 1매 / 일반예매 회차별 1인 2매(팬클럽 선예매 매수 포함)
※ 일괄배송: 11월 6일(수)

※ 일반예매 오픈 준비로 인해 11월 1일(금) 오후 4시~ 5시 59분까지 취소가 불가합니다.

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
공연정보
기획사 정보 주최: (주)알비더블유
주관: (주)오엔기획
상품정보제공 고시
주최/기획 주식회사 알비더블유(RBW) 소비자상담 070-8838-9937
주연 원위(ONEWE) 관람등급 만 8세 이상
공연시간 120분 공연장소 YES24 LIVE HALL",http://ticket.yes24.com/Perf/51413,Yes24, 120분
정홍일 Only One Concert,2024-12-13,media/myarticleimage/yes24_images_20241113\jeonghongilOnlyOneConcert_20241113.jpg,홍대 롤링홀,정홍일,"가격

스탠딩석 77,000원

공연시간 안내
2024년 12월 13일(금) 오후 8시
배송정보
현장 수령 또는 배송(등기우편)

유의사항
※ 본 상품은 문화비 소득공제 제외 상품입니다.

※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한: 1인 4매 
할인정보
※ 복지할인 10% (장애인 및 국가유공자(본인)
* 공연 당일 증빙서류 미지참 시 현장 차액지불 
공연정보
기획사 정보 주최/주관: SMI엔터테인먼트(주)
상품정보제공 고시
주최/기획 SMI엔터테인먼트㈜ 소비자상담 02-3461-0976
주연 정홍일 관람등급 8세 이상
공연시간 총 100분 공연장소 홍대 롤링홀",http://ticket.yes24.com/Perf/51633,Yes24, 총 100분
[광주] 2024 적재 전국투어 콘서트 〈CLICHE〉,2024-12-28,media/myarticleimage/yes24_images_20241113\gwangju2024jeogjaejeongugtueokonseoteuCLICHE_20241113.jpg,광주 예술의전당 대극장,적재,"가격

VIP석 143,000원

공연시간 안내
2024년 12월 28일(토) 오후 5시
배송정보
본 상품은 일괄배송 상품으로 2024년 12월 06일부터 순차 배송됩니다.

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한 : 팬클럽 선예매 회차 당 1인 1매, 일반예매 회차 당 1인 4매(팬클럽 선예매 매수 포함)
※ 일괄배송 : 12월 6일(금)

※ 객석 2층 앞쪽에는 관객분들의 안전을 위해 난간이 설치되어 있습니다. 이로 인해 시야제한이 발생할 수 있으며, 개인에 따라 불편함이 발생할 수 있으니 예매 시 참고 부탁드립니다.
※ 일부 좌석은 무대 연출 및 아티스트 위치에 따라 구조물, 장치, 카메라, 주변 관람객과의 신장 차이 등의 이유로 인해 일부 시야 제한될 수 있는 점 양해 부탁드립니다.
※ 순수 관람 목적이 아닌 재판매, 불법 거래 등에 따른 예매 피해 방지를 위해 2024.10.16.(수) 20:00부터 2024.10.18.(금) 18:59까지 무통장 입금 결제가 제한됩니다. 

※ 일반예매 오픈 준비로 인해 10월 18일(금) 오후 7시~ 7시 59분까지 취소가 불가합니다.

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
할인정보
- 장애인(1~3급(중증)/동반1인) 20%할인
- 장애인(4~6급(경증)/본인만) 20%할인
- 수험생(본인만) 20%할인

※ 수험생 할인(20%)은 2025학년도 수학능력시험 응시자 본인에 한해 온라인 예매를 통한 사전 예매 시에만 적용 가능합니다.
 (공연 당일 현장에서 할인적용 불가 / 공연 당일 수험표 미 지참 시 차액 지불 후 티켓수령)
※ 휠체어석은 기획사 전화예매로만 접수가능합니다.(1588-0766)
※ 장애인 할인받은 티켓은 현장수령만 가능하며, 할인증빙서류(복지카드, 수험표 등) 미지참 혹은 할인 대상자 본인이 아닌 경우 할인받은 금액 지불 후 티켓수령가능합니다.
※ 할인된 금액으로 예매를 하셔야하며 정가로 예매된 티켓은 현장에서 할인받으실 수 없으니 예매시 유의바랍니다.
※ 모든 할인은 타 할인과 중복적용 불가합니다.
공연정보
기획사 정보 제작: 어비스컴퍼니
주최: KCTV 광주방송
주관: ㈜공연마루, 장터미디어
상품정보제공 고시
주최/기획 (주)어비스컴퍼니_적재 소비자상담 1588-0766
주연 적재 관람등급 미취학아동 관람불가
공연시간 총 120분 공연장소 광주 예술의전당 대극장",http://ticket.yes24.com/Perf/51275,Yes24, 총 120분
[창원] 2024 적재 전국투어 콘서트 〈CLICHE〉,2024-12-07,media/myarticleimage/yes24_images_20241113\changwon2024jeogjaejeongugtueokonseoteuCLICHE_20241113.jpg,창원 3.15아트센터 대극장,적재,"가격

VIP석 143,000원

공연시간 안내
2024년 12월 7일(토) 오후 5시
배송정보
본 상품은 일괄배송 상품으로 2024년 11월 19일부터 순차 배송됩니다.

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한 : 팬클럽 선예매 회차 당 1인 1매, 일반예매 회차 당 1인 4매(팬클럽 선예매 매수 포함)
※ 일괄배송 : 11월 19일(화)

※ 객석 2층 앞쪽에는 관객분들의 안전을 위해 난간이 설치되어 있습니다. 이로 인해 시야제한이 발생할 수 있으며, 개인에 따라 불편함이 발생할 수 있으니 예매 시 참고 부탁드립니다.
※ 일부 좌석은 무대 연출 및 아티스트 위치에 따라 구조물, 장치, 카메라, 주변 관람객과의 신장 차이 등의 이유로 인해 일부 시야 제한될 수 있는 점 양해 부탁드립니다.
※ 순수 관람 목적이 아닌 재판매, 불법 거래 등에 따른 예매 피해 방지를 위해 2024.10.15.(화) 20:00부터 2024.10.17.(목) 18:59까지 무통장 입금 결제가 제한됩니다. 

※ 일반예매 오픈 준비로 인해 10월 17일(목) 오후 7시 ~ 7시 59분까지 취소가 불가합니다.

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
할인정보
- 장애인(1~3급(중증)/동반1인) 20%할인
- 장애인(4~6급(경증)/본인만) 20%할인
- 수험생(본인만) 20%할인

※ 수험생 할인(20%)은 2025학년도 수학능력시험 응시자 본인에 한해 온라인 예매를 통한 사전 예매 시에만 적용 가능합니다.
 (공연 당일 현장에서 할인적용 불가 / 공연 당일 수험표 미 지참 시 차액 지불 후 티켓수령)
※ 휠체어석은 기획사 전화예매로만 접수가능합니다.(1588-0766)
※ 장애인 할인받은 티켓은 현장수령만 가능하며, 할인증빙서류(복지카드, 수험표 등) 미지참 혹은 할인 대상자 본인이 아닌 경우 할인받은 금액 지불 후 티켓수령가능합니다.
※ 할인된 금액으로 예매를 하셔야하며 정가로 예매된 티켓은 현장에서 할인받으실 수 없으니 예매시 유의바랍니다.
※ 모든 할인은 타 할인과 중복적용 불가합니다.
공연정보
기획사 정보 제작: 어비스컴퍼니
주최: 창원문화재단
주관: ㈜공연마루, SPA엔터테인먼트
상품정보제공 고시
주최/기획 (주)어비스컴퍼니_적재 소비자상담 1588-0766
주연 적재 관람등급 미취학아동 관람불가
공연시간 총 120분 공연장소 창원 3.15아트센터 대극장",http://ticket.yes24.com/Perf/51272,Yes24, 총 120분
[전주] 2024 적재 전국투어 콘서트 〈CLICHE〉,2024-11-23,media/myarticleimage/yes24_images_20241113\jeonju2024jeogjaejeongugtueokonseoteuCLICHE_20241113.jpg,한국소리문화의전당 모악당,적재,"가격

VIP석 143,000원

공연시간 안내
2024년 11월 23일(토) 오후 5시
배송정보
현장 수령만 가능

유의사항
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한 : 팬클럽 선예매 회차 당 1인 1매, 일반예매 회차 당 1인 4매(팬클럽 선예매 매수 포함)
※ 일괄배송 : 11월 5일(화) 

※ 객석 2층 앞쪽에는 관객분들의 안전을 위해 난간이 설치되어 있습니다. 이로 인해 시야제한이 발생할 수 있으며, 개인에 따라 불편함이 발생할 수 있으니 예매 시 참고 부탁드립니다.
※ 일부 좌석은 무대 연출 및 아티스트 위치에 따라 구조물, 장치, 카메라, 주변 관람객과의 신장 차이 등의 이유로 인해 일부 시야 제한될 수 있는 점 양해 부탁드립니다.
※ 순수 관람 목적이 아닌 재판매, 불법 거래 등에 따른 예매 피해 방지를 위해 2024.10.15.(화) 18:00부터 2024.10.17.(목) 16:59까지 무통장 입금 결제가 제한됩니다. 

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
할인정보
- 장애인(1~3급(중증)/동반1인) 20%할인
- 장애인(4~6급(경증)/본인만) 20%할인
- 수험생(본인만) 20%할인

※ 수험생 할인(20%)은 2025학년도 수학능력시험 응시자 본인에 한해 온라인 예매를 통한 사전 예매 시에만 적용 가능합니다.
 (공연 당일 현장에서 할인적용 불가 / 공연 당일 수험표 미 지참 시 차액 지불 후 티켓수령)
※ 휠체어석은 기획사 전화예매로만 접수가능합니다.(1588-0766)
※ 장애인 할인받은 티켓은 현장수령만 가능하며, 할인증빙서류(복지카드, 수험표 등) 미지참 혹은 할인 대상자 본인이 아닌 경우 할인받은 금액 지불 후 티켓수령가능합니다.
※ 할인된 금액으로 예매를 하셔야하며 정가로 예매된 티켓은 현장에서 할인받으실 수 없으니 예매시 유의바랍니다.
※ 모든 할인은 타 할인과 중복적용 불가합니다.
공연정보
기획사 정보 제작: 어비스컴퍼니
주최: 전북특별자치도, 한국소리문화의전당 학교법인 우석학원
주관: ㈜공연마루
상품정보제공 고시
주최/기획 (주)어비스컴퍼니_적재 소비자상담 1588-0766
주연 적재 관람등급 미취학아동 관람불가
공연시간 총 120분 공연장소 한국소리문화의전당 모악당",http://ticket.yes24.com/Perf/51270,Yes24, 총 120분
Xdinary Heroes Concert〈LIVE and FALL〉,2024-11-15,media/myarticleimage/yes24_images_20241113\XdinaryHeroesConcertLIVEandFALL_20241113.jpg,올림픽공원 內 올림픽홀,Xdinary Heroes,기타 정보 없음,http://ticket.yes24.com/Special/51032,Yes24, --
Xdinary Heroes Concert〈LIVE and FALL〉,2024-11-16,media/myarticleimage/yes24_images_20241113\XdinaryHeroesConcertLIVEandFALL_20241113.jpg,올림픽공원 內 올림픽홀,Xdinary Heroes,기타 정보 없음,http://ticket.yes24.com/Special/51032,Yes24, --
Xdinary Heroes Concert〈LIVE and FALL〉,2024-11-17,media/myarticleimage/yes24_images_20241113\XdinaryHeroesConcertLIVEandFALL_20241113.jpg,올림픽공원 內 올림픽홀,Xdinary Heroes,기타 정보 없음,http://ticket.yes24.com/Special/51032,Yes24, --
[대구] 2024 적재 전국투어 콘서트 〈CLICHE〉,2024-11-30,media/myarticleimage/yes24_images_20241113\daegu2024jeogjaejeongugtueokonseoteuCLICHE_20241113.jpg,대구경북대학교 대강당,적재,"가격

VIP석 143,000원

공연시간 안내
2024년 11월 30일(토) 오후 5시
배송정보
현장 수령만 가능

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 본공연은 YES24공연에서 진행하는 할인쿠폰이벤트 대상에서 제외됩니다.

※ 매수제한 : 팬클럽 선예매 회차 당 1인 1매, 일반예매 회차 당 1인 4매(팬클럽 선예매 매수 포함)
※ 일괄배송 : 11월 12일(화)

※ 객석 2층 앞쪽에는 관객분들의 안전을 위해 난간이 설치되어 있습니다. 이로 인해 시야제한이 발생할 수 있으며, 개인에 따라 불편함이 발생할 수 있으니 예매 시 참고 부탁드립니다.
※ 일부 좌석은 무대 연출 및 아티스트 위치에 따라 구조물, 장치, 카메라, 주변 관람객과의 신장 차이 등의 이유로 인해 일부 시야 제한될 수 있는 점 양해 부탁드립니다.
※ 순수 관람 목적이 아닌 재판매, 불법 거래 등에 따른 예매 피해 방지를 위해 2024.10.15.(화) 19:00부터 2024.10.17.(목) 17:59까지 무통장 입금 결제가 제한됩니다. 

※ 공연 예매 전 반드시 팝업 차단을 해제해 주세요.
※ 지원이 중단 된 IE(Internet Explorer) 브라우저 또는 다수의 브라우저로 동시 예매 진행 시 원활하지 않을 수 있습니다.
할인정보
- 장애인(1~3급(중증)/동반1인) 20%할인
- 장애인(4~6급(경증)/본인만) 20%할인
- 수험생(본인만) 20%할인

※ 수험생 할인(20%)은 2025학년도 수학능력시험 응시자 본인에 한해 온라인 예매를 통한 사전 예매 시에만 적용 가능합니다.
 (공연 당일 현장에서 할인적용 불가 / 공연 당일 수험표 미 지참 시 차액 지불 후 티켓수령)
※ 휠체어석은 기획사 전화예매로만 접수가능합니다.(1588-0766)
※ 장애인 할인받은 티켓은 현장수령만 가능하며, 할인증빙서류(복지카드, 수험표 등) 미지참 혹은 할인 대상자 본인이 아닌 경우 할인받은 금액 지불 후 티켓수령가능합니다.
※ 할인된 금액으로 예매를 하셔야하며 정가로 예매된 티켓은 현장에서 할인받으실 수 없으니 예매시 유의바랍니다.
※ 모든 할인은 타 할인과 중복적용 불가합니다.
공연정보
기획사 정보 제작: 어비스컴퍼니
주최: ㈜공연마루, 인엔터
주관: ㈜공연마루, 인엔터
상품정보제공 고시
주최/기획 (주)어비스컴퍼니_적재 소비자상담 1588-0766
주연 적재 관람등급 미취학아동 관람불가
공연시간 총 120분 공연장소 대구경북대학교 대강당",http://ticket.yes24.com/Perf/51271,Yes24, 총 120분
[고양] 2024 송골매 콘서트 ‘열망’ 두번째 [늘-봄],2024-11-16,media/myarticleimage/yes24_images_20241113\goyang2024songgolmaekonseoteuyeolmangdubeonjjaeneulbom_20241113.jpg,고양아람누리 아람극장,송골매,"가격

R석 143,000원

공연시간 안내
2024년 11월 16일(토) 오후 5시
2024년 11월 17일(일) 오후 3시
배송정보
현장 수령만 가능

유의사항
※ 매수제한 : 회차별 1인 6매
※ 일괄배송 : 10월 28일(월)



할인정보
※ 10인이상 단체할인 10%할인: 고객센터 전화예매시 1544-6399
공연정보
기획사 정보 주최/주관: DREAM MAKER ENTERTAINMENT LIMITED
상품정보제공 고시
주최/기획 드림메이커엔터테인먼트리미티드 - 송골매 소비자상담 1544-6399 (예스24공연)
주연 송골매 관람등급 만 15세 이상
공연시간 총 150분 예상 공연장소 고양아람누리 아람극장",http://ticket.yes24.com/Perf/51207,Yes24, 총 150분 예상
[고양] 2024 송골매 콘서트 ‘열망’ 두번째 [늘-봄],2024-11-17,media/myarticleimage/yes24_images_20241113\goyang2024songgolmaekonseoteuyeolmangdubeonjjaeneulbom_20241113.jpg,고양아람누리 아람극장,송골매,"가격

R석 143,000원

공연시간 안내
2024년 11월 16일(토) 오후 5시
2024년 11월 17일(일) 오후 3시
배송정보
현장 수령만 가능

유의사항
※ 매수제한 : 회차별 1인 6매
※ 일괄배송 : 10월 28일(월)



할인정보
※ 10인이상 단체할인 10%할인: 고객센터 전화예매시 1544-6399
공연정보
기획사 정보 주최/주관: DREAM MAKER ENTERTAINMENT LIMITED
상품정보제공 고시
주최/기획 드림메이커엔터테인먼트리미티드 - 송골매 소비자상담 1544-6399 (예스24공연)
주연 송골매 관람등급 만 15세 이상
공연시간 총 150분 예상 공연장소 고양아람누리 아람극장",http://ticket.yes24.com/Perf/51207,Yes24, 총 150분 예상
[대구] 2024 송골매 콘서트 ‘열망’ 두번째 [늘-봄],2024-12-07,media/myarticleimage/yes24_images_20241113\daegu2024songgolmaekonseoteuyeolmangdubeonjjaeneulbom_20241113.jpg,엑스코 오디토리움,송골매,"가격

R석 143,000원

공연시간 안내
2024년 12월 7일(토) 오후 5시
2024년 12월 8일(일) 오후 3시
배송정보
본 상품은 일괄배송 상품으로 2024년 11월 18일부터 순차 배송됩니다.

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 매수제한 : 회차별 1인 6매
※ 일괄배송 : 11월 18일(월)


할인정보
※ 10인이상 단체할인 10%할인: 고객센터 전화예매시 1544-6399
공연정보
기획사 정보 주최/주관: DREAM MAKER ENTERTAINMENT LIMITED
상품정보제공 고시
주최/기획 드림메이커엔터테인먼트리미티드 - 송골매 소비자상담 1544-6399 (예스24공연)
주연 송골매 관람등급 만 15세 이상
공연시간 총 150분 예상 공연장소 엑스코 오디토리움",http://ticket.yes24.com/Perf/51212,Yes24, 총 150분 예상
[대구] 2024 송골매 콘서트 ‘열망’ 두번째 [늘-봄],2024-12-08,media/myarticleimage/yes24_images_20241113\daegu2024songgolmaekonseoteuyeolmangdubeonjjaeneulbom_20241113.jpg,엑스코 오디토리움,송골매,"가격

R석 143,000원

공연시간 안내
2024년 12월 7일(토) 오후 5시
2024년 12월 8일(일) 오후 3시
배송정보
본 상품은 일괄배송 상품으로 2024년 11월 18일부터 순차 배송됩니다.

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 매수제한 : 회차별 1인 6매
※ 일괄배송 : 11월 18일(월)


할인정보
※ 10인이상 단체할인 10%할인: 고객센터 전화예매시 1544-6399
공연정보
기획사 정보 주최/주관: DREAM MAKER ENTERTAINMENT LIMITED
상품정보제공 고시
주최/기획 드림메이커엔터테인먼트리미티드 - 송골매 소비자상담 1544-6399 (예스24공연)
주연 송골매 관람등급 만 15세 이상
공연시간 총 150분 예상 공연장소 엑스코 오디토리움",http://ticket.yes24.com/Perf/51212,Yes24, 총 150분 예상
[부산] 2024 송골매 콘서트 ‘열망’ 두번째 [늘-봄],2024-11-30,media/myarticleimage/yes24_images_20241113\busan2024songgolmaekonseoteuyeolmangdubeonjjaeneulbom_20241113.jpg,부산 벡스코 오디토리움,송골매,"가격

R석 143,000원

공연시간 안내
2024년 11월 30일(토) 오후 5시
2024년 12월 1일(일) 오후 3시
배송정보
현장 수령만 가능

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 매수제한 : 회차별 1인 6매
※ 일괄배송 : 11월 12일(화)


할인정보
※ 10인이상 단체할인 10%할인: 고객센터 전화예매시 1544-6399
공연정보
기획사 정보 주최/주관: DREAM MAKER ENTERTAINMENT LIMITED
상품정보제공 고시
주최/기획 드림메이커엔터테인먼트리미티드 - 송골매 소비자상담 1544-6399 (예스24공연)
주연 송골매 관람등급 만 15세 이상
공연시간 총 150분 예상 공연장소 부산 벡스코 오디토리움",http://ticket.yes24.com/Perf/51211,Yes24, 총 150분 예상
[부산] 2024 송골매 콘서트 ‘열망’ 두번째 [늘-봄],2024-12-01,media/myarticleimage/yes24_images_20241113\busan2024songgolmaekonseoteuyeolmangdubeonjjaeneulbom_20241113.jpg,부산 벡스코 오디토리움,송골매,"가격

R석 143,000원

공연시간 안내
2024년 11월 30일(토) 오후 5시
2024년 12월 1일(일) 오후 3시
배송정보
현장 수령만 가능

유의사항
※ 본 공연은 네이버 쿠폰이 적용되지 않습니다.
※ 매수제한 : 회차별 1인 6매
※ 일괄배송 : 11월 12일(화)


할인정보
※ 10인이상 단체할인 10%할인: 고객센터 전화예매시 1544-6399
공연정보
기획사 정보 주최/주관: DREAM MAKER ENTERTAINMENT LIMITED
상품정보제공 고시
주최/기획 드림메이커엔터테인먼트리미티드 - 송골매 소비자상담 1544-6399 (예스24공연)
주연 송골매 관람등급 만 15세 이상
공연시간 총 150분 예상 공연장소 부산 벡스코 오디토리움",http://ticket.yes24.com/Perf/51211,Yes24, 총 150분 예상
