Title,Project,Date,Artist,Image,Content
막주금라이브 Vol.26 [윤새],Cafe PPnF,2024-02-23,윤새,media/myarticleimage/magjugeumlaibeuVol26yunsae2024-02-23.jpg,"#막주금라이브 Vol.26 [#윤새]
맑고 레몬에이드 같이 톡톡 튀는 청량감으로
세상에 없던 일렉트로 팝 음악을 만드는
싱어송라이터 ’윤새‘ @YUNSAEMUSIC
꽁꽁 얼었던 추운 겨울이 가고,
우리의 몸과 마음이 풀리는 2월 마지막 주 금요일...
2월 막주금라이브는 팝팝 튀는 세상에 없던 일렉트로 팝 음악 뮤지션, ’윤새‘ 와 함께 합니다.😎
⠀
📣 공연시간: 2/23(금) 저녁 8시
☕ 공연장소: Cafe PPnF (서울 종로구 성균관로 87)
🏁 티켓오픈: 2/3(토) 오후 6시 (네이버 예매)
🎫 티켓: 25,000원 (1 Free Drink)
📝 할인: 학생 20% 할인
입장 시 학생증 및 재학증명서 제시 必!
⠀
📌 <예매관련 공지>
입장 선착순 자율 좌석제 (관객 입장 오후 7시부터)
본 공연장은 지정 좌석이 아닌, 입장 선착순 자율 좌석제 입니다!
🔗 예매링크: 프로필 링크 참고!
📞 문의: 02)3676-2353 (주)위드에이치씨
⠀
주차공간이 혼잡하오니, 대중교통을 이용해주시기 바랍니다!
⠀
막주금라이브는 (주)위드에이치씨(withHC),
(주)더에이치컬쳐스 와 Cafe PPnF 가 함께 합니다.
⠀
Joy Together withHC -"
A.O.R CRAZY FRIDAY,A.O.R,2024-02-23,"레고, 급한노새, 더 파블로즈, 키위",media/myarticleimage/AORCRAZYFRIDAY2024-02-23.jpg,"A.O.R CRAZY FRIDAY
2024.02.23(금) 07:30pm~
더파블로즈
키위
레고
급한노새
■ 티켓 ■
예매기간: 02/18(일) 오후 2시 ~ 02/22(목) 오후 8시
예매 30,000원
현매 35,000원
카카오뱅크 3333-16-366-9007 김x영
★ 예매 방법
이체 후 10분 내 예매문자 전송
1인 3매 제한
예매기간 전 이체 시 마지막 번호로 배정됩니다.
(별도 안내드리지않습니다.)
공연날짜/성함/매수/응원하는팀 -> 문자 발송 후 예매번호 받기
내용) 0223/홍길동/2매/응원하는팀명
문의: 010-5135-5248 (문자)
공연팀과의 인사는 모든 공연이 종료된 후 진행바랍니다.
※ 주차불가"
Night Of Victim Vol.11,Club Victim,2024-02-22,"따뜻한 말 한마디, 로우 브라더스, 하지, 스트레이터스, 더 픽처스",media/myarticleimage/NightOfVictimVol112024-02-22.jpg,"Night Of Victim Vol.11
2024년 2월23일(금)
Club VICTIM
OPEN 19:00
START 19:30
30,000KRW
Row Brothers
@ROW_BROTHERS_OFFICIAL
따뜻한 말한마디
@DDA_MAL
HAZI
@BANDHAZI
STRAIGHTERS
@STRAIGHTERS_OFFICIAL
The Pictures
@PICTURESTHEBAND
i 현매만 가능(계좌이체, 카드가능)
ii 외부 음식 반입가능, 외부주류 반입금지
iii 슬램 및 모슁은 다른 관객의 피해를 주지 않는 범위내에서 부탁드립니다.
문의
clubxvictim@GMAIL.COM"
Frenzy Thursday,Club FF,2024-02-22,"베이루트택시, 조이풀스, AsianMod-Revival, 조선그루브",media/myarticleimage/FrenzyThursday2024-02-22.jpg,".밴드사정으로 인하여 밴드아늑이 함께하기 어려워졌고 베이루트 택시가 함께합니다. 공연관람에 참고부탁드립니다.
Frenzy Thursday @FF
2024/02/22(THU) 8:00pm
Live Bands:
8:00pm #더조이풀스
8:40pm #조선그루브
9:20pm #베이루트택시
10:00pm #ASIANMOD-REVIVAL
<IndiePop/IndieRock/PopRock/GarageRock>
Cover : 20,000 won (Only Door)
.티켓팅은 예매없이 클럽 도어에서 현매로만 진행됩니다.
.도어오픈 은 공연시작 30분 전 이며 상황에따라 달라질 수 있습니다.
.FF에서는 대기 명단 등 작성하지 않고 도어 오픈 기점으로 오픈 후 현장 계시는분 순차 입장 도와드리는 점 참고 부탁드립니다.
.불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제제 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생시 영업시간내에 직접 찾으러 와주시면 감사하겠습니다. DM 답장 어려우며 분실물에 대해 FF 는 책임지지 않는 점 참고 부탁 드립니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
"[Black Country, New Road Live in Seoul]",무신사개러지,2024-02-21,Black Country. New Road,media/myarticleimage/BlackCountryNewRoadLiveinSeoul2024-02-21.jpg,"[Black Country, New Road Live in Seoul]
독창적 애수의 사운드
록음악의 최전방에 서 있는 영국의 6인조 밴드
블랙 컨트리, 뉴 로드 @BLACKCOUNTRYNEWROAD 의 첫 내한공연
일시: 2024년 2월 21일 수요일 오후 8시
장소: 무신사 개러지
가격: 전석 스탠딩 88,000 원
예매: 인터파크 티켓
예매오픈: 2023년 12월 11일 월요일 낮 12시
highjinkx.com/bcnr
@HIGHJINKXX"
Night Of Victim Vol.10,Club Victim,2024-02-18,"셰이디, LIMBS, HOLY MOUNTAIN, NERDERZ, Azrael",media/myarticleimage/NightOfVictimVol102024-02-18.jpg,"Night Of Victim Vol.10
Shady
@BANDSHADY
Azrael
@ROCK_BAND_AZRAEL
Limbs
@LIMBS_HOME
NERDERZ
@NERDERZ_KEEPGOINGNERD
Holy Mountain
@HOLYMOUNTAIN_OFFICIAL
2024.2.18(SUN)
Club VICTIM
OPEN 19:00
START 19:30
30,000KRW
i 현매만 가능(계좌이체, 카드가능)
ii 외부 음식 반입가능, 외부주류 반입금지
iii 슬램 및 모슁은 다른 관객의 피해를 주지 않는 범위내에서 부탁드립니다.
문의
clubxvictim@GMAIL.COM"
2024년 2월 클럽빵 공연,Club 빵,2024-02-18,"빅베트, 전다인밴드, 병아리블루",media/myarticleimage/2024nyeon2wolkeulleobppanggongyeon2024-02-18.jpg,이제 봄~ 이라 하는게 어울리는 그렇지만 아직 춥고 싸늘한~ 봄을 향한 질주~ #하소 #빅베트 #전다인밴드 #병아리블루 #코튼스틱 #리니어 #다이퍼스 #디어베어 #서스테인 ##최광일 #써클댄스 #오희정 #아스라이 #하지 #이만총총 #채무자들 #소리소문 #클럽빵 #CLUBBBANG
GIMME DANGER,Club FF,2024-02-17,"티치, 로우하이로우, 오렌지팡팡보이즈, 스트레이터스",media/myarticleimage/GIMMEDANGER2024-02-17.jpg,".
GIMME DANGER@FF
2024/02/17(SAT) 8:00PM
Live Bands:
8:00pm #스트레이터스 @STRAIGHTERS_OFFICIAL
8:45pm #오렌지팡팡보이즈 @ORANGEFANGFANGBOYS
9:30pm #로우하이로우 @BAND_LOWHIGHLOW
10:15pm #티치 @BANDTIECH_OFFICIAL
<GaragePunk/Alternative/GarageRock/Instrumental>
Cover : 30,000 won (Only Door)
.티켓팅은 예매없이 클럽 도어에서 현매로만 진행됩니다.
.도어오픈 은 공연시작 10분 전 이며 상황에따라 달라질 수 있습니다.
.FF에서는 대기 명단 등 작성하지 않고 도어 오픈 기점으로 오픈 후 현장 계시는분 순차 입장 도와드리는 점 참고 부탁드립니다.
.불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제제 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생시 영업시간내에 직접 찾으러 와주시면 감사하겠습니다. DM 답장 어려우며 분실물에 대해 FF 는 책임지지 않는 점 참고 부탁 드립니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
2024년 2월 클럽빵 공연,Club 빵,2024-02-17,"코튼스틱, 서울전자음악단, 리니어",media/myarticleimage/2024nyeon2wolkeulleobppanggongyeon2024-02-17.jpg,이제 봄~ 이라 하는게 어울리는 그렇지만 아직 춥고 싸늘한~ 봄을 향한 질주~ #하소 #빅베트 #전다인밴드 #병아리블루 #코튼스틱 #리니어 #다이퍼스 #디어베어 #서스테인 ##최광일 #써클댄스 #오희정 #아스라이 #하지 #이만총총 #채무자들 #소리소문 #클럽빵 #CLUBBBANG
GUM FEST 2024,언드,2024-02-17,"국빈관 진상들, Red C, 모노폴리, 아모크",media/myarticleimage/GUMFEST20242024-02-17.jpg,"[GUM FEST 2024 공연 공지]
🌪️Geoje Underground Music Festival🌪️
전국의 모든 락매니아들이여! 모두 언드로 오라!🌊
거제 클럽 ‘언드’ 에서 3개월에 한번 씩 진행되는 미쳐버리는 Rock Party! 2024년 껌페 또 신나게 시작해봅니다🤘🏻
⚡️ 일시 : 2024.02.17 토요일 저녁 7시 (입장 오후 6시30분-)
⚡️ 장소 :거제시 거제대로3734 B1 ’언드‘
옥포 롯데마트 건너편 오븐마루 건물 지하
⚡️ 입장료 : 예매 2만 / 현매 2.5만
프로필 링크 클릭 후, 해당 공연 예매 사이트(3PM)에서 결제🫰🏻
3PM 에서 NFT 티켓 결제 후 입장 시 구매하신 티켓을 보여주세요😆
링크 : https://linktr.ee/und_space
또는, 아래 계좌로 입장료 입금 후 날짜+성명(입금자)+인원 문자 연락 주세요! (예시 : 2/17 조삼달 4명)
계좌 : 3333-24-4452020 카카오뱅크 이상일
문자 : 010-5427-2427
⚡️ 라인업
국빈관진상들 (KBK Uglys) @KBK_UGLYS
아모크 (Amok) @BAND_AMOK
레드씨 (Red C) @REDCOFFICIAL
모노폴리 (Mono4oly) @MONO4OLY
[ENG]
We make ‘GUM FEST’ for all underground rocker and local music culture! This Festival will be held every three months! Lets rock together with Great Rock Band from Seoul/Busan/Changwon🤘🏻 Refer to below information.
✔️ Date : 2024.02.17 SAT 7PM (door open at 6:30pm)
✔️ Band Line up
: KBK Uglys / Amok / RedC / Mono4oly
✔️ Entrance fee
In advance : 20,000 won (reservation)
At door : 25,000 won
✔️ Reservation : Text to 010-5427-2427 with Name/Date/the number of people, and then pay at club! Card Ok!
✔️ Location : search ‘클럽 언드‘ in google. (https://g.co/kgs/RFyhbY)
#GUMF #GUMFEST #껌페2024 #거제 #언드 #라이브공연 #페스티벌 #락페 #언드 #예매시작 #클럽공연 #맥주 #국빈관진상들 #아모크 #레드씨 #모노폴리 #GEOJE #UND #GIG #ROCK #ROCKFESTIVAL #KBKUGLYS #AMOK #REDC #MONO4OLY #미쳤다"
이디어츠 1집 발매 투어 <오늘날 우리는> - 3회차 광주,부드러운직선,2024-02-17,"이디어츠, 투파이브, 몽키피콰르텟",media/myarticleimage/idieocheu1jibbalmaetueooneulnalulineun3hoechagwangju2024-02-17.jpg,"🌏 이디어츠 1집 발매 투어 <오늘날 우리는> 🌏
이디어츠의 정규1집 발매를 기념하며 투어를 진행합니다 🎲
각 회차별로 멋진 게스트 밴드들과 함께!
이디어츠와 즐거운 여행 떠나봐요 🚀
🚗 1회차 서울
2024.01.27 토요일 오후7시 @클럽 빵
윾 @EUKKEUKKEUKK
청요일 @CHUNGYOILE
🚕 2회차 대구
2024.02.03 토요일 오후7시 @클럽 헤비
혼즈 @HONZOFFICIAL
이글루 @BAND_IGLOO
🚙 3회차 광주
2024.02.17 토요일 오후7시 @부드러운직선
투파이브 @TWOFIVE_OFFICIAL
몽키피콰르텟 @MONKEYPEEQUARTET_OFFICIAL
🚌 4회차 부산
2024.02.25 일요일 오후6시 @오방가르드
야자수 @YAJASUBAND
칩앤스위트 @CHEAP.N.SWEET
🚎 5회차 서울
2024.03.02 토요일 오후7시 @클럽 빅팀
BFG @BAND_BFG
오버헤드 @OVERHEAD_KOR
롱타임노쉿 @LONGTIMENOSHIT
일반 예매 25000원 / 현매 30000원
청소년 예매 /현매 15000원
예매처 프로필 링크 참조 👻"
재리스마스 (My chemical birthday),Club Victim,2024-02-17,"리셋터즈, 디에이팝, 에이틴 에이프릴, 엔드디즈데이즈, Turn for Our, THE GEEKS, neverandno, Ratino",media/myarticleimage/jaeliseumaseuMychemicalbirthday2024-02-17.jpg,"2/17(토) 재리스마스 (My chemical birthday) 2024가 다가옵니다!
매년 주최하는 생일 공연에 여러분을 초대합니다!
여러분과 모두 함께 즐기며 재밌게 놀자는 취지로 주최하고 있는 생일 공연은
올해로 3년째 얼마되지 않았지만, 여러분들을 매년 특별한 날에 함께 지낼 수 있다는 것이
매년 큰 기쁨으로 다가옵니다.
올해 역시 메탈, 펑크, 하드코어를 중심으로 다양한 팀들이 참가합니다.
2/17 (sat) 18:30 club Victim
(서울 마포구 와우산로 53 지하)
예매: 20,000원
(1002-842-054304 우리 이재원)
(입금 후 @THEAPOP_OFFICIAL 으로 DM남겨주시면 확인하겠습니다.)
현매: 25,000원
neverandno (melodic punk)
Turn For our (hardcore)
Eighteen April (metalcore)
The Reseters (boss reggae)
End These Days (metalcore)
Ratino (beatbox)
The Geeks (hardcore)
The Apop (emo)
올해도 잘 부탁드리며, 2024년 모두 행복합시다!"
KOREA x JAPAN 「LIVE SHOCK」,미정,2024-02-17,"피싱걸스, 더사운드, 라이엇키즈, 아디오스오디오, SISSI",media/myarticleimage/KOREAxJAPANLIVESHOCK2024-02-17.jpg,"[BENDER & NATURALLY MUSIC PRESENTS]
⠀
2024.2.17(SAT)6PM
KOREA x JAPAN
「LIVE SHOCK」
⠀
ELLEGARDEN의 베이시스트 타카다 유이치
싱어송라이터 아베 카나의
프로젝트 밴드 [SISSI] 첫 내한!
⠀
라이브가 주는 즐거움! 유쾌 통쾌 신나는
3인조 펑크록 걸밴드 [FISHINGIRLS]
⠀
최강의 팀워크! 한국 POP PUNK의 보석 [RIOT KIDZ]
⠀
서정적인 감성과 열정적인 감성의 완벽한 조화가 매력적인 3인조 혼성 밴드 [ADIOS AUDIO]
⠀
날것에서 뿜어나오는 에너지! 대한민국 ROCK씬의 차세대 리더 [THE SOUND]
⠀
티켓 오픈은 1/12(금)정오
INTERPARK TICKET에서 절대 놓치지 마세요!!
⠀
일시:2024.2.17(SAT)6PM
(•티켓 교환 및 현매 17:00 •입장17:30)
장소:BENDER @BENDER_HONGDAE
예매:44,000원, 현매:50,000원
🎫예매:INTERPARK TICKET (1.12 정오 오픈)
⠀
海外からのチケット購入はグローバルページから Global Page ⬇️
http://ticket.interpark.com/Global
⠀
•공연이 끝나면 벤더는 PUB으로 운영됩니다.
많은 이용 부탁드립니다!
⠀
#SISSI #FISHINGIRLS #RIOTKIDZ #ADIOSAUDIO #THESOUND #피싱걸스 #라이엇키즈 #더사운드 #벤더 #BENDER #홍대벤더 #한일공연"
🎀Bitter sweet Valentine🎀,스트레인지 프룻,2024-02-17,"데드챈트, 하지, 향우회",media/myarticleimage/BittersweetValentine2024-02-17.jpg,"🎀Bitter sweet Valentine🎀
달콤한 발렌타인 쌉싸름한 록앤롤!
초콜릿엔 꼭 아메리카노를 먹는 사람들 모여라!
스위트에 스위트를 더하는 사람들도 모여라!
발렌타인으로 떠들썩한 거리 아래
스트레인지프룻에서는 강렬하고 쌉싸름한
펑크&락 공연이 펼쳐집니다⚡️
달콤씁쓸한 다크초콜릿 맛의 공연
완벽한 밸런스의 비터스윗발렌타인으로
여러분을 초대합니다 🍫❤️‍🩹
2024년 2월 17일 18:00 (17:30입장)
@스트레인지 프룻
예매 2.5만원 현매 3만원
우리 1002-155-915550 ㅈㅇㅎ
⚠️입금 후 폼 작성 부탁드립니다⚠️
*🍫*LINE UP*🍫*
💗하지
끝없을 우리의 여름날을 기록하는 얼터너티브 락 밴드
@BANDHAZI
💗향우회
세상의 모든 폭력에 반대하는 펑크 밴드
@SOCIALCLUB_HYANGWU
💗데드챈트
인생의 희노애락을 노래하는 팝펑크 밴드
@DEADCHANT
**당일 현장에서 해당 공연 한정 굿즈를 판매합니다**
-비터 스윗 하트 키링"
You are the right one,Club FF,2024-02-16,"놀플라워, 에이프릴 세컨드, 무드",media/myarticleimage/Youaretherightone2024-02-16.jpg,".
You are the right one@FF
2024/02/16(FRI) 9:00pm
Live Bands:
9:00pm #무드 @BAND_MOOD_OFFICIAL_
9:40pm #놀플라워 @NOLLFLOWER_OFFICIAL
10:20pm #에이프릴세컨드 @APRIL2NDBAND
<Lounge/IndieRock/ModernRock/PopRock>
Cover : 30,000 won (Only Door)
.티켓팅은 예매없이 클럽 도어에서 현매로만 진행됩니다.
.도어오픈 은 공연시작 10 분 전 이며 상황에따라 달라질 수 있습니다.
.FF에서는 대기 명단 등 작성하지 않고 도어 오픈 기점으로 오픈 후 현장 계시는분 순차 입장 도와드리는 점 참고 부탁드립니다.
.불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제제 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생시 영업시간내에 직접 찾으러 와주시면 감사하겠습니다. DM 답장 어려우며 분실물에 대해 FF 는 책임지지 않는 점 참고 부탁 드립니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락"
Everything Will Be Fine 2024,Bender,2024-02-16,"소닉스톤즈, 노야",media/myarticleimage/EverythingWillBeFine20242024-02-16.jpg,"[BENDER 2.16(금)공연 소식]
「SONIC STONES」
“Everything Will Be Fine 2024!”
2024.2.16(FRI)8PM
홍대 ‘BENDER’
한국 ROCK의 폭주기관차 소닉스톤즈!
2024년 첫 번째 단독 공연 소식‼️🎵
스페셜 게스트에는!! ‘지치고 소외된 자들을 위한’
4인조 팝 펑크 밴드 “NOYA”가 출격!⚡️
SONIC STONES가 준비한 뜨거운 신년 파티!를
절대 놓치지 마세요!!😎
티켓 오픈은 1월25일(목)정오
INTERPARK TICKET에서 많은 성원 부탁드립니다!
⠀
일시:2024.2.16(FRI)8PM
(•티켓 교환 및 현매 19:00 •입장19:30)
장소:홍대 BENDER @BENDER_HONGDAE
예매:35,000원, 현매:40,000원
🎫예매:INTERPARK TICKET (1.25(목)정오 오픈!)
@SONICSTONES
@BANDNOYA_
벤더는 공연이 끝나면 PUB으로 영업합니다.
많은 이용 부탁드립니다!🎵
#SONICSTONES #소닉스톤즈 #노야 #NOYA #SONICSTONES단독공연 #펑크 #홍대벤더 #벤더 #BENDER #디컴퍼니 #LOVECHIPS #OLDRECORDS"
"2024 루미너스 뮤직 스테이지 페스타 [나기철x최인경] ""부제 / 헤어지러 가는 날""",살롱문보우,2024-02-16,"나기철, 최인경",media/myarticleimage/2024lumineoseumyujigseuteijipeseutanagicheolxchoeingyeongbujeheeojileoganeunnal2024-02-16.jpg,"@LUMINOUS_MUSIC_STAGE
2024 루미너스 뮤직 스테이지 페스타 [나기철x최인경]
""부제 / 헤어지러 가는 날""
여전히 난, 네가 없는 나를 보며 처음 만난 그날을 떠올려
-나기철x최인경
‘어둠에서 빛나는’이라는 뜻을 가지고 있는 루미너스(Luminous)와 같이 앞으로의 행보가 기대되는 핫한 뮤지션들의 릴레이 공연 '루미너스 뮤직 스테이지 페스타'
너랑 같이 듣고 싶은 노래
너랑 같이 보고 싶은 공연
[공연 안내]
공연일시 : 2024. 2. 16(금) 8 PM
공연장소 : 살롱문보우
티켓예매 : 멜론티켓
https://m.site.naver.com/1ivVM
좌 석 : 지정 좌석제
#루미너스뮤직 #루미너스뮤직스테이지페스타 #나기철 #최인경 #LUMINOUSMUSIC #LUMINOUSMUSICSTAGE #LMS #모던보이엔터테인먼트 #살롱문보우 #살롱문보우시즌2"
2024년 2월 클럽빵 공연,Club 빵,2024-02-16,"채무자들, 하지, 이만총총, 소리소문",media/myarticleimage/2024nyeon2wolkeulleobppanggongyeon2024-02-16.jpg,이제 봄~ 이라 하는게 어울리는 그렇지만 아직 춥고 싸늘한~ 봄을 향한 질주~ #하소 #빅베트 #전다인밴드 #병아리블루 #코튼스틱 #리니어 #다이퍼스 #디어베어 #서스테인 ##최광일 #써클댄스 #오희정 #아스라이 #하지 #이만총총 #채무자들 #소리소문 #클럽빵 #CLUBBBANG
A.O.R CRAZY FRIDAY,A.O.R,2024-02-16,"극동아시아타이거즈, 스프링스, 품바 21",media/myarticleimage/AORCRAZYFRIDAY2024-02-16.jpg,"A.O.R CRAZY FRIDAY
2024.02.16(금) 07:30pm~
품바21
스프링스
극동아시아타이거즈
■ 티켓 ■
예매기간: 02/11(일) 오후 2시 ~ 02/15(목) 오후 8시
예매 30,000원
현매 35,000원
카카오뱅크 3333-16-366-9007 김x영
★ 예매 방법
이체 후 10분 내 예매문자 전송
1인 3매 제한
예매기간 전 이체 시 마지막 번호로 배정됩니다.
(별도 안내드리지않습니다.)
공연날짜/성함/매수/응원하는팀 -> 문자 발송 후 예매번호 받기
내용) 0216/홍길동/2매/응원하는팀명
문의: 010-5135-5248 (문자)
공연팀과의 인사는 모든 공연이 종료된 후 진행바랍니다.
※ 주차불가"
Night Of Victim Vol.9,Club Victim,2024-02-16,"로우 브라더스, Tom Tom Tom, 태선리, 낫마이베이스",media/myarticleimage/NightOfVictimVol92024-02-16.jpg,"Night Of Victim Vol.9
2월 16일(금)
Not My Bass
@_NOTMYBASS
Tom Tom Tom
@TOMTOMTOM_BAND
Taesun Lee
@_TAESUN.LEE
Row Brothers
@ROW_BROTHERS_OFFICIAL
2024.02.16(FRI)
Club VICTIM
OPEN 19:30
START 20:00
25,000KRW
i 현매만 가능(계좌이체, 카드가능)
ii 외부 음식 반입가능, 외부주류 반입금지
iii 슬램 및 모슁은 다른 관객의 피해를 주지 않는 범위내에서 부탁드립니다.
문의
clubxvictim@GMAIL.COM"
2024년 2월 클럽빵 공연,Club 빵,2024-02-15,"서스테인, 다이퍼스, 아스라이, 디어베어",media/myarticleimage/2024nyeon2wolkeulleobppanggongyeon2024-02-15.jpg,이제 봄~ 이라 하는게 어울리는 그렇지만 아직 춥고 싸늘한~ 봄을 향한 질주~ #하소 #빅베트 #전다인밴드 #병아리블루 #코튼스틱 #리니어 #다이퍼스 #디어베어 #서스테인 ##최광일 #써클댄스 #오희정 #아스라이 #하지 #이만총총 #채무자들 #소리소문 #클럽빵 #CLUBBBANG
2024년 2월 클럽빵 공연,Club 빵,2024-02-14,"오희정, 최광일, 하소, 써클댄스",media/myarticleimage/2024nyeon2wolkeulleobppanggongyeon2024-02-14.jpg,이제 봄~ 이라 하는게 어울리는 그렇지만 아직 춥고 싸늘한~ 봄을 향한 질주~ #하소 #빅베트 #전다인밴드 #병아리블루 #코튼스틱 #리니어 #다이퍼스 #디어베어 #서스테인 ##최광일 #써클댄스 #오희정 #아스라이 #하지 #이만총총 #채무자들 #소리소문 #클럽빵 #CLUBBBANG
2024 경록절 X 개러지첫돌 기획공연,무신사개러지,2024-02-13,"극동아시아타이거즈, 아디오스오디오, 화노, 정우, 까치산",media/myarticleimage/2024gyeonglogjeolXgaeleojicheosdolgihoeggongyeon2024-02-13.jpg,"<2024 경록절 로큰롤파라다이스>
Day 4. 2024 경록절 X 개러지첫돌 기획공연
무신사개러지는 작년 경록절에 태어났습니다.
경록절과 무신사개러지 1주년을 축하하며 마련한 기획공연의
어마어마한 라인업을 공개합니다🍻
✅Line Up
#아디오스오디오
#정우
#화노
#까치산
#극동아시아타이거즈
📍일시 : 2024년 2월 13일(화) 오후 7시 30분~
📍장소 : 무신사개러지
📍티켓가격 : 40,000원
📍티켓예매 : 무신사 / 인터파크티켓
📍예매오픈
🔹무신사 2024년 2월 2일(금) 오후 2시 (입장번호 1~100번)
🔹인터파크티켓 2024년 2월 5일(월) 오후 2시 (입장번호 101번 이후 )
⚠️ 티켓 판매처 별로 입장번호와 취소수수료 규정 등에 차이가 있으니 확인 후 구매하세요.
⚠️ 맥주가 110만cc 준비되어 있습니다. 신분증 확인 후 성인팔찌를 착용한 관객에게 제공됩니다.
🪽🪽🪽
🎸2024 경록절 - 로큰롤 파라다이스🌌
✅ Day 2~3. 2024 경록절 온라인
2024.02.11(일)~12(월) PM 02:00~
@크라잉넛 유튜브 채널
✅ Day 4. 2024 경록절 x 개러지첫돌 기획공연
2024.02.13(화) PM 07:30~
@무신사개러지 (유료관람, 티켓오픈 예정, 성인에게 주류제공, 음료 및 스낵 제공 예정)
✅ Day 5. 2024 경록절 클래식
2024.02.14(수) PM 07:30~
@무신사개러지 (프라이빗 공연, 초대자 한정 입장, 실시간 온라인 송출 예정)
✔️Day 1. 종료
2024 경록절 파라다이스콜링
2024.01.30(화) PM 01:00 ~
@파라다이스시티 호텔 플라자, 루빅 라운지 바
(공연 및 촬영 진행, 일반관객 무료관람, 루빅에서 성인에게 주류제공 예정)
#캡틴락 #한경록 #경록절 #2024경록절 #로큰롤파라다이스 #크라잉넛 #파라다이스시티 #무신사개러지 #PARADISECITY #MUSINSAGARAGE #MUSINSA #무신사 #인터파크티켓"
키리아케하타 축제 we in a outerspace,Club Victim,2024-02-12,"펑크온파이어, 론울프엘리지클럽, Ordinary Joe, 키리아케하타 료, INSOO KIM",media/myarticleimage/kiliakehatachugjeweinaouterspace2024-02-12.jpg,"키리아케하타 축제
we in a outerspace
~우리들은 가족들과 우주 밖에 있어
2024.02.12(월) Door Open 6:00 Start 6:30 PM
클럽 빅팀 @CLUB_VICTIM
(서울특별시 마포구 와우산로 53 B1)
티켓
ADV 15,000WON/AT DOOR 20,000WON
티켓의 예약문의는
베이비 콘큐바인
@BABY_CONCUBINE 인스타그램 계정 쪽으로
DM 부탁드립니다
키리아케하타 축제의 마지막 날은
클럽 빅팀에서 한국의 '가족' 들과 함께합니다
가족은 피가 이어져 있는 사람
동거인
등을 말하는 것이지만
평생 함께하고
기쁨도 슬픔도 미움도 나누면서
어디에 있든
같이 살아가는 사람들
내가 선택한 사람들
을 가족이라고 할 수 있겠죠?
그러니까! 한국의 펑크씬의 모두는 가족!
3코드로 우리 모두 하나가 되어
같은 것을 좋아하고
같은 일에 슬퍼하는
우리는 가족이에요
진심을 나누는 데에는
가족이 되는 일에는
간단한게 제일 좋아!
라는 느낌으로
어쿠스틱 셋을 준비했습니다
라이브 후에는 같이 먹고 마시고
연주하고 노래하고
함께 놀아요 가족이 됩시다!
[우리의 가족들]
론울프앨리지클럽
(승한&용희)
@ALONEWOLFELEGYCLUB
@NOWONBOUYA
@PUNK87
펑크온파이어
(원각)
@PUNK_ON_FIRE
@WONKAK_ON_FIRE
오디네리 조
@ORDINARY___JOE
키리아케하타 료
@HODOPHILAX
+
OPEN MIC
오픈 마이크는 쇼 종료 후 2시간까지 진행됩니다"
키리아케하타 축제-친구 親舊 Friend_부산Busan,오방가르드,2024-02-11,"안지, 김건우, 키리아케하타 료, 성용",media/myarticleimage/kiliakehatachugjechinguFriendbusanBusan2024-02-11.jpg,"키리아케하타 축제_친구 親舊 Friend
📍일시: 2024.02.11(일) Start 7:30 p.m.
📍장소: 오방가르드 @OVANTGARDE
(부산 남구 용소로 7번길 15-1 B1)
👫서울친구
안지 ANGIE
@WASTEDANGIE
👫부산친구
김건우 Kim Gunwoo
@GUNWOOINTHENIGHT
성용 Sung Yong
@YONGYONG_MAYDIE
👫일본친구
키리아케하타 료 Ryo Kiriakehata
@HODOPHILAX
때로는 친구와 함께 하는 것이
마음의 치료제가 될수 있어!
일요일 저녁, 함께 웃고 떠들고 노래하며 친구가 되자!"
